Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
74.485,-15.8890847351267,9.08122424453529,-66.1787010712604,6.51382076985878,1.77166712472797
74.486,-15.7139701172514,8.94711818405543,-66.5215789200037,6.61891918827585,1.81502185350716
74.487,-15.5412547645004,8.81076609164095,-66.8558558144337,6.72373506320964,1.8586547048117
74.488,-15.3710321656182,8.67235140418365,-67.181842681093,6.82837768094378,1.90281792146252
74.489,-15.2033859958324,8.53207764877447,-67.4999046226862,6.93296140044632,1.94774489598581
74.49,-15.0383895323651,8.39016776667936,-67.8104536066792,7.03760361517381,1.99364598569542
74.491,-14.8761052506591,8.24686348996321,-68.1139402109574,7.14242232526392,2.04070489502764
74.492,-14.7165846284795,8.10242485318332,-68.4108443797099,7.24753333358186,2.08907574557264
74.493,-14.5598681076392,7.95712985974981,-68.7016652238505,7.35304709505394,2.13888089547107
74.494,-14.4059851251187,7.81127428364402,-68.9869099819279,7.45906526910095,2.19020951025428
74.495,-14.254954133146,7.66517157419355,-69.2670823504974,7.56567706030991,2.24311684635912
74.496,-14.1067825712844,7.5191528343032,-69.5426704987116,7.67295548809755,2.29762419424445
74.497,-13.961466811655,7.37356684563724,-69.8141351850025,7.78095379141612,2.35371943641711
74.498,-13.8189921455919,7.22878010227971,-70.081898466868,7.88970222749096,2.41135819622274
74.499,-13.6793328956297,7.0851767797819,-70.3463335149683,7.99920554474972,2.47046557260673
74.5,-13.5424527152626,6.94315851671536,-70.6077560044631,8.10944139042941,2.53093846148244
74.501,-13.408305093302,6.80314383752251,-70.8664174680128,8.22035985276414,2.59264844977841
74.502,-13.2768340310523,6.66556701238304,-71.1225008663699,8.33188424236746,2.65544523795711
74.503,-13.1479748252213,6.53087614190102,-71.3761184763298,8.44391310162404,2.71916051020973
74.504,-13.0216548749718,6.39953028246272,-71.6273120338326,8.5563233170191,2.78361213464677
74.505,-12.897794439547,6.27199550011823,-71.876054927879,8.66897411933527,2.8486085439952
74.506,-12.7763073032883,6.14873985125979,-72.122256132772,8.78171170229237,2.91395313197493
74.507,-12.6571013531076,6.03022741328421,-72.3657654921308,8.89437417176796,2.9794485106684
74.508,-12.5400791232728,5.91691159712986,-72.6063799280862,9.00679654957436,3.0449005061822
74.509,-12.4251383885014,5.8092280444083,-72.8438501494651,9.11881559088639,3.11012181348757
74.51,-12.3121728715216,5.70758743272106,-73.0778874713678,9.23027422121214,3.17493527669272
74.511,-12.2010730810092,5.61236847971494,-73.3081704151236,9.34102544102471,3.23917679672633
74.512,-12.0917272362749,5.52391136569946,-73.5343508132114,9.45093557661819,3.30269788316845
74.513,-11.9840221950686,5.44251172320762,-73.7560591982968,9.55988678214694,3.36536785713534
74.514,-11.8778442962788,5.36841530129933,-73.972909320124,9.66777872950491,3.42707568582864
74.515,-11.7730800598576,5.30181340712352,-74.184501716713,9.77452946353664,3.48773140198415
74.516,-11.6696167387919,5.2428392419236,-74.3904263662482,9.88007545360402,3.54726704687332
74.517,-11.5673427741004,5.19156526571555,-74.5902645520116,9.98437093970824,3.60563708166729
74.518,-11.4661482469438,5.14800172822991,-74.783590165891,10.0873867420098,3.66281824050143
74.519,-11.3659254360855,5.11209647743906,-74.9699707351106,10.1891087564367,3.7188088434707
74.52,-11.2665695628633,5.08373609460098,-75.148968466539,10.2895363763424,3.7736276346026
74.521,-11.1679797456644,5.06274831817001,-75.3201415625851,10.3886810512987,3.82731223981432
74.522,-11.0700601160208,5.04890563104518,-75.4830459869718,10.4865651242244,3.87991733992707
74.523,-10.9727209957134,5.04192981550573,-75.6372377699746,10.5832209967604,3.93151262572328
74.524,-10.8758800136701,5.0414972386455,-75.7822758611851,10.678690585817,3.982180561526
74.525,-10.7794630525974,5.04724462511668,-75.9177254742527,10.7730249702799,4.032013952861
74.526,-10.6834049500809,5.05877510409698,-76.0431618231531,10.8662840928149,4.08111331015704
74.527,-10.5876499310937,5.0756643694559,-76.1581741193638,10.9585363759988,4.12958402734068
74.528,-10.492151810146,5.09746684198535,-76.2623696826897,11.0498581294231,4.17753344164811
74.529,-10.3968740497975,5.12372175233432,-76.3553780200564,11.1403326605993,4.22506789646664
74.53,-10.3017897696808,5.15395906803957,-76.4368547467958,11.2300490512986,4.27228997788204
74.531,-10.2068817587349,5.18770517160486,-76.5064852500592,11.3191006074265,4.31929611634019
74.532,-10.1121424760334,5.22448816876096,-76.5639880066544,11.4075830164285,4.36617471880546
74.533,-10.0175739654423,5.26384268489483,-76.6091174650512,11.4955922458334,4.41300492618065
74.534,-9.92318757851205,5.30531401661946,-76.6416663975149,11.5832222033249,4.45985600262293
74.535,-9.82900340737543,5.34846155533053,-76.6614676410033,11.6705621769985,4.5067872921163
74.536,-9.73504937103097,5.39286147266803,-76.6683951827451,11.7576941019458,4.5538486423148
74.537,-9.64135995748455,5.43810872249995,-76.6623646030082,11.8446897539777,4.60108119494052
74.538,-9.54797468007098,5.48381845391421,-76.6433329493085,11.9316080340099,4.64851846351068
74.539,-9.45493634535302,5.52962694815305,-76.6112981677539,12.0184925542633,4.69618764650416
74.54,-9.36228924999981,5.5751921953508,-76.5662982479164,12.1053697540008,4.74411114109941
74.541,-9.27007742670667,5.62019421304245,-76.5084102418257,12.1922477525439,4.7923082206343
74.542,-9.17834303934748,5.66433517636843,-76.4377492914207,12.2791160929963,4.84079682239727
74.543,-9.08712498028316,5.70733938780314,-76.3544677462566,12.3659464479678,4.88959537261211
74.544,-8.99645766388953,5.7489530778709,-76.2587543939381,12.4526942582397,4.93872455767264
74.545,-8.90636997284002,5.78894401198606,-76.1508337851714,12.5393011710325,4.98820893410923
74.546,-8.81688431825836,5.82710088829014,-76.030965629437,12.6256980565364,5.03807825952816
74.547,-8.72801581482433,5.86323254227619,-75.8994442662348,12.7118083288393,5.08836843379077
74.548,-8.63977162488523,5.89716701071055,-75.7565982649637,12.7975512892556,5.13912197002224
74.549,-8.55215056757824,5.92875052954589,-75.6027902454822,12.8828452448597,5.19038796471663
74.55,-8.46514309830899,5.95784653592566,-75.4384170149858,12.9676102213029,5.24222159374437
74.551,-8.37873172947269,5.98433471934065,-75.2639100792321,13.0517701649145,5.29468321157303
74.552,-8.29289189538309,6.00811013737074,-75.0797365216136,13.1352545927323,5.34783715953716
74.553,-8.20759319000381,6.02908238556037,-74.8864001677541,13.2179996897174,5.40175038506696
74.554,-8.12280085100873,6.04717479173472,-74.6844428748405,13.299948869987,5.45649093841373
74.555,-8.03847734113302,6.06232360133956,-74.474445715526,13.3810528213417,5.51212636326441
