Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
0,-2.71374964050247,1.16124306506271,-8.95342870761912,2.4851514705062,-1.8925038070264
0.001,-2.66829133756434,1.1436938539336,-8.88579239833735,2.43550876066008,-1.86008477348015
0.002,-2.6226296937538,1.12669072160109,-8.81800615570679,2.38498901370108,-1.82905472262833
0.003,-2.57692500096677,1.11042043181205,-8.75036639658358,2.33364908518565,-1.7998112371287
0.004,-2.53134040415784,1.09505862968612,-8.68316319839266,2.28155817025818,-1.77273214645298
0.005,-2.4860417495244,1.08076511857502,-8.61667686975436,2.22880157128875,-1.74816605681529
0.006,-2.44119662660932,1.06767998904322,-8.55117449365464,2.17548284018482,-1.72642416934336
0.007,-2.39697279072135,1.0559205842826,-8.48690659713609,2.12172454341973,-1.70777341674584
0.008,-2.35353612800741,1.04557926866515,-8.42410408185332,2.0676678740496,-1.69243094748807
0.009,-2.31104830530987,1.03672195219785,-8.36297553017395,2.01347130921374,-1.68055998432712
0.01,-2.26966422993397,1.02938731721543,-8.30370498068428,1.95930848482221,-1.67226707258136
0.011,-2.22952943443338,1.0235866915291,-8.24645024329475,1.90536543618148,-1.66760071019039
0.012,-2.19077749910285,1.01930450774627,-8.1913417954432,1.8518373368124,-1.66655132439255
0.013,-2.15352762256959,1.0164992786907,-8.13848226879477,1.79892485899421,-1.66905253859376
0.014,-2.1178824433178,1.01510500907115,-8.08794650719734,1.74683028113178,-1.67498365565002
0.015,-2.08392620391354,1.01503296293516,-8.03978215697698,1.69575347794174,-1.68417326132041
0.016,-2.05172333381318,1.01617371866388,-7.99401073877467,1.64588794088807,-1.69640382236137
0.017,-2.02131750152205,1.01839946222595,-7.95062914315828,1.59741697807583,-1.71141712342138
0.018,-1.99273115726837,1.0215664848248,-7.90961149027773,1.55051023197937,-1.72892036291617
0.019,-1.96596556348223,1.02551785715128,-7.87091129571596,1.50532063356789,-1.74859271676616
0.02,-1.94100129377916,1.03008625033497,-7.83446388546306,1.46198188811111,-1.77009218098722
0.021,-1.91779916661826,1.03509686774099,-7.80018899785542,1.42060656478135,-1.79306251418185
0.022,-1.89630156566959,1.04037044574162,-7.76799349830006,1.38128483657284,-1.81714011414965
