Header,HeelStrike,ToeOff
31.63,87.0307167235495,46.693657219973
31.635,87.3720136518771,46.8286099865047
31.64,87.7133105802048,46.9635627530364
31.645,88.0546075085324,47.0985155195682
31.65,88.3959044368601,47.2334682860999
31.655,88.7372013651877,47.3684210526316
31.66,89.0784982935154,47.5033738191633
31.665,89.419795221843,47.638326585695
31.67,89.7610921501707,47.7732793522267
31.675,90.1023890784983,47.9082321187584
31.68,90.4436860068259,48.0431848852901
31.685,90.7849829351536,48.1781376518219
31.69,91.1262798634812,48.3130904183536
31.695,91.4675767918089,48.4480431848853
31.7,91.8088737201365,48.582995951417
31.705,92.1501706484642,48.7179487179487
31.71,92.4914675767918,48.8529014844804
31.715,92.8327645051195,48.9878542510121
31.72,93.1740614334471,49.1228070175439
31.725,93.5153583617747,49.2577597840756
31.73,93.8566552901024,49.3927125506073
31.735,94.19795221843,49.527665317139
31.74,94.5392491467577,49.6626180836707
31.745,94.8805460750853,49.7975708502024
31.75,95.221843003413,49.9325236167341
31.755,95.5631399317406,50.0674763832659
31.76,95.9044368600683,50.2024291497976
31.765,96.2457337883959,50.3373819163293
31.77,96.5870307167235,50.472334682861
31.775,96.9283276450512,50.6072874493927
31.78,97.2696245733788,50.7422402159244
31.785,97.6109215017065,50.8771929824561
31.79,97.9522184300341,51.0121457489879
31.795,98.2935153583618,51.1470985155196
31.8,98.6348122866894,51.2820512820513
31.805,98.9761092150171,51.417004048583
31.81,99.3174061433447,51.5519568151147
31.815,99.6587030716723,51.6869095816464
31.82,100,51.8218623481781
31.825,0,51.9568151147099
31.83,0.198807157057654,52.0917678812416
31.835,0.397614314115308,52.2267206477733
31.84,0.596421471172962,52.361673414305
31.845,0.795228628230616,52.4966261808367
31.85,0.99403578528827,52.6315789473684
31.855,1.19284294234592,52.7665317139001
31.86,1.39165009940358,52.9014844804318
31.865,1.59045725646123,53.0364372469636
31.87,1.78926441351889,53.1713900134953
31.875,1.98807157057654,53.306342780027
31.88,2.18687872763419,53.4412955465587
31.885,2.38568588469185,53.5762483130904
31.89,2.5844930417495,53.7112010796221
31.895,2.78330019880716,53.8461538461538
31.9,2.98210735586481,53.9811066126856
31.905,3.18091451292247,54.1160593792173
31.91,3.37972166998012,54.251012145749
31.915,3.57852882703777,54.3859649122807
31.92,3.77733598409543,54.5209176788124
31.925,3.97614314115308,54.6558704453441
31.93,4.17495029821074,54.7908232118758
31.935,4.37375745526839,54.9257759784076
31.94,4.57256461232604,55.0607287449393
31.945,4.7713717693837,55.195681511471
31.95,4.97017892644135,55.3306342780027
31.955,5.16898608349901,55.4655870445344
31.96,5.36779324055666,55.6005398110661
31.965,5.56660039761431,55.7354925775978
31.97,5.76540755467197,55.8704453441296
31.975,5.96421471172962,56.0053981106613
31.98,6.16302186878728,56.140350877193
31.985,6.36182902584493,56.2753036437247
31.99,6.56063618290258,56.4102564102564
31.995,6.75944333996024,56.5452091767881
32,6.95825049701789,56.6801619433198
32.005,7.15705765407555,56.8151147098515
32.01,7.3558648111332,56.9500674763833
32.015,7.55467196819085,57.085020242915
32.02,7.75347912524851,57.2199730094467
32.025,7.95228628230616,57.3549257759784
32.03,8.15109343936382,57.4898785425101
32.035,8.34990059642147,57.6248313090418
32.04,8.54870775347912,57.7597840755735
32.045,8.74751491053678,57.8947368421053
32.05,8.94632206759443,58.029689608637
32.055,9.14512922465209,58.1646423751687
32.06,9.34393638170974,58.2995951417004
32.065,9.54274353876739,58.4345479082321
32.07,9.74155069582505,58.5695006747638
32.075,9.9403578528827,58.7044534412955
32.08,10.1391650099404,58.8394062078273
32.085,10.337972166998,58.974358974359
32.09,10.5367793240557,59.1093117408907
32.095,10.7355864811133,59.2442645074224
32.1,10.934393638171,59.3792172739541
32.105,11.1332007952286,59.5141700404858
32.11,11.3320079522863,59.6491228070175
32.115,11.5308151093439,59.7840755735493
32.12,11.7296222664016,59.919028340081
32.125,11.9284294234592,60.0539811066127
32.13,12.1272365805169,60.1889338731444
32.135,12.3260437375746,60.3238866396761
32.14,12.5248508946322,60.4588394062078
32.145,12.7236580516899,60.5937921727395
32.15,12.9224652087475,60.7287449392713
32.155,13.1212723658052,60.863697705803
32.16,13.3200795228628,60.9986504723347
32.165,13.5188866799205,61.1336032388664
32.17,13.7176938369781,61.2685560053981
32.175,13.9165009940358,61.4035087719298
32.18,14.1153081510934,61.5384615384615
32.185,14.3141153081511,61.6734143049933
32.19,14.5129224652087,61.808367071525
32.195,14.7117296222664,61.9433198380567
32.2,14.9105367793241,62.0782726045884
32.205,15.1093439363817,62.2132253711201
32.21,15.3081510934394,62.3481781376518
32.215,15.506958250497,62.4831309041835
32.22,15.7057654075547,62.6180836707153
32.225,15.9045725646123,62.753036437247
32.23,16.10337972167,62.8879892037787
32.235,16.3021868787276,63.0229419703104
32.24,16.5009940357853,63.1578947368421
32.245,16.6998011928429,63.2928475033738
32.25,16.8986083499006,63.4278002699055
32.255,17.0974155069582,63.5627530364373
32.26,17.2962226640159,63.697705802969
32.265,17.4950298210736,63.8326585695007
32.27,17.6938369781312,63.9676113360324
32.275,17.8926441351889,64.1025641025641
32.28,18.0914512922465,64.2375168690958
32.285,18.2902584493042,64.3724696356275
32.29,18.4890656063618,64.5074224021592
32.295,18.6878727634195,64.642375168691
32.3,18.8866799204771,64.7773279352227
32.305,19.0854870775348,64.9122807017544
32.31,19.2842942345924,65.0472334682861
32.315,19.4831013916501,65.1821862348178
32.32,19.6819085487078,65.3171390013495
32.325,19.8807157057654,65.4520917678812
32.33,20.0795228628231,65.587044534413
32.335,20.2783300198807,65.7219973009447
32.34,20.4771371769384,65.8569500674764
32.345,20.675944333996,65.9919028340081
32.35,20.8747514910537,66.1268556005398
32.355,21.0735586481113,66.2618083670715
32.36,21.272365805169,66.3967611336032
32.365,21.4711729622266,66.5317139001349
32.37,21.6699801192843,66.6666666666667
32.375,21.8687872763419,66.8016194331984
32.38,22.0675944333996,66.9365721997301
32.385,22.2664015904573,67.0715249662618
32.39,22.4652087475149,67.2064777327935
32.395,22.6640159045726,67.3414304993252
32.4,22.8628230616302,67.476383265857
32.405,23.0616302186879,67.6113360323887
32.41,23.2604373757455,67.7462887989204
32.415,23.4592445328032,67.8812415654521
32.42,23.6580516898608,68.0161943319838
32.425,23.8568588469185,68.1511470985155
32.43,24.0556660039761,68.2860998650472
32.435,24.2544731610338,68.4210526315789
32.44,24.4532803180915,68.5560053981107
32.445,24.6520874751491,68.6909581646424
32.45,24.8508946322068,68.8259109311741
32.455,25.0497017892644,68.9608636977058
32.46,25.2485089463221,69.0958164642375
32.465,25.4473161033797,69.2307692307692
32.47,25.6461232604374,69.3657219973009
32.475,25.844930417495,69.5006747638327
32.48,26.0437375745527,69.6356275303644
32.485,26.2425447316103,69.7705802968961
32.49,26.441351888668,69.9055330634278
32.495,26.6401590457256,70.0404858299595
32.5,26.8389662027833,70.1754385964912
32.505,27.037773359841,70.3103913630229
32.51,27.2365805168986,70.4453441295547
32.515,27.4353876739563,70.5802968960864
32.52,27.6341948310139,70.7152496626181
32.525,27.8330019880716,70.8502024291498
32.53,28.0318091451292,70.9851551956815
32.535,28.2306163021869,71.1201079622132
32.54,28.4294234592445,71.2550607287449
32.545,28.6282306163022,71.3900134952766
32.55,28.8270377733598,71.5249662618084
32.555,29.0258449304175,71.6599190283401
32.56,29.2246520874751,71.7948717948718
32.565,29.4234592445328,71.9298245614035
32.57,29.6222664015905,72.0647773279352
32.575,29.8210735586481,72.1997300944669
32.58,30.0198807157058,72.3346828609987
32.585,30.2186878727634,72.4696356275304
32.59,30.4174950298211,72.6045883940621
32.595,30.6163021868787,72.7395411605938
32.6,30.8151093439364,72.8744939271255
32.605,31.013916500994,73.0094466936572
32.61,31.2127236580517,73.1443994601889
32.615,31.4115308151093,73.2793522267206
32.62,31.610337972167,73.4143049932524
32.625,31.8091451292247,73.5492577597841
32.63,32.0079522862823,73.6842105263158
32.635,32.20675944334,73.8191632928475
32.64,32.4055666003976,73.9541160593792
32.645,32.6043737574553,74.0890688259109
32.65,32.8031809145129,74.2240215924426
32.655,33.0019880715706,74.3589743589744
32.66,33.2007952286282,74.4939271255061
32.665,33.3996023856859,74.6288798920378
32.67,33.5984095427435,74.7638326585695
32.675,33.7972166998012,74.8987854251012
32.68,33.9960238568588,75.0337381916329
32.685,34.1948310139165,75.1686909581646
32.69,34.3936381709742,75.3036437246964
32.695,34.5924453280318,75.4385964912281
32.7,34.7912524850895,75.5735492577598
32.705,34.9900596421471,75.7085020242915
32.71,35.1888667992048,75.8434547908232
32.715,35.3876739562624,75.9784075573549
32.72,35.5864811133201,76.1133603238866
32.725,35.7852882703777,76.2483130904183
32.73,35.9840954274354,76.3832658569501
32.735,36.182902584493,76.5182186234818
32.74,36.3817097415507,76.6531713900135
32.745,36.5805168986084,76.7881241565452
32.75,36.779324055666,76.9230769230769
32.755,36.9781312127237,77.0580296896086
32.76,37.1769383697813,77.1929824561404
32.765,37.375745526839,77.3279352226721
32.77,37.5745526838966,77.4628879892038
32.775,37.7733598409543,77.5978407557355
32.78,37.9721669980119,77.7327935222672
32.785,38.1709741550696,77.8677462887989
32.79,38.3697813121272,78.0026990553306
32.795,38.5685884691849,78.1376518218623
32.8,38.7673956262425,78.2726045883941
32.805,38.9662027833002,78.4075573549258
32.81,39.1650099403579,78.5425101214575
32.815,39.3638170974155,78.6774628879892
32.82,39.5626242544732,78.8124156545209
32.825,39.7614314115308,78.9473684210526
32.83,39.9602385685885,79.0823211875843
32.835,40.1590457256461,79.2172739541161
32.84,40.3578528827038,79.3522267206478
32.845,40.5566600397614,79.4871794871795
32.85,40.7554671968191,79.6221322537112
32.855,40.9542743538767,79.7570850202429
32.86,41.1530815109344,79.8920377867746
32.865,41.351888667992,80.0269905533063
32.87,41.5506958250497,80.1619433198381
32.875,41.7495029821074,80.2968960863698
32.88,41.948310139165,80.4318488529015
32.885,42.1471172962227,80.5668016194332
32.89,42.3459244532803,80.7017543859649
32.895,42.544731610338,80.8367071524966
32.9,42.7435387673956,80.9716599190283
32.905,42.9423459244533,81.1066126855601
32.91,43.1411530815109,81.2415654520918
32.915,43.3399602385686,81.3765182186235
32.92,43.5387673956262,81.5114709851552
32.925,43.7375745526839,81.6464237516869
32.93,43.9363817097416,81.7813765182186
32.935,44.1351888667992,81.9163292847503
32.94,44.3339960238569,82.0512820512821
32.945,44.5328031809145,82.1862348178138
32.95,44.7316103379722,82.3211875843455
32.955,44.9304174950298,82.4561403508772
32.96,45.1292246520875,82.5910931174089
32.965,45.3280318091451,82.7260458839406
32.97,45.5268389662028,82.8609986504723
32.975,45.7256461232604,82.9959514170041
32.98,45.9244532803181,83.1309041835358
32.985,46.1232604373757,83.2658569500675
32.99,46.3220675944334,83.4008097165992
32.995,46.5208747514911,83.5357624831309
33,46.7196819085487,83.6707152496626
33.005,46.9184890656064,83.8056680161943
33.01,47.117296222664,83.940620782726
33.015,47.3161033797217,84.0755735492578
33.02,47.5149105367793,84.2105263157895
