Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
44.245,-3.84874402001308,-0.931378147099484,-0.550549276298085,1.20985600789704,-4.63566941776214,1.52020176873525,-1.43466742634887,0.353844594570957,-1.92702905871641,-0.916317488673798,-5.69038452956397,-0.16198463670231,-1.09914000686033,0.568241025105265,0.00613299986908132,1.05207569684781,-0.00571430805113892,0.823665037952452,-1.49638531163402,0.0781184314225696,0.36646310212017,-0.201889395860839,-0.111978276470831,0.0976941961751301
44.25,-3.89956269275087,-0.855294626205293,-1.00424635858251,0.809544572501783,-4.13808899562658,1.72609927589071,-1.3382932442224,0.290258683198223,-2.01561837399688,-1.52035387220073,-5.04399519752184,-0.401536238228085,-1.23802210787363,0.868425171647315,0.0162303988636809,0.806281835189002,0.1080109984912,1.04037671844501,-1.54996306010342,0.0796046937802112,0.361490435921397,-0.201220966128186,-0.173987716149475,0.162937226552963
44.255,-3.96869444961934,-0.773412898689063,-1.47381835722911,0.132113170419271,-3.49531069474117,1.8783008250136,-1.21489375661139,0.265263119128275,-2.08903425860206,-2.05215980799731,-4.25441938600981,-0.661182832982206,-1.37050153603759,1.18251172163202,-0.00483782905601062,0.585902422367599,0.188447268156024,1.15212260979246,-1.57425471943206,0.0798720076888518,0.350556314886829,-0.198844015598297,-0.196230390792104,0.230910174887701
44.26,-4.04120948292132,-0.747788433778991,-1.88273915363511,-0.783678338005114,-2.72644239225995,1.90100929828668,-1.05067045048405,0.271339795857648,-2.13591073269488,-2.54798396593156,-3.36188731159886,-0.887538280662053,-1.52677849520573,1.55629350491082,-0.0829019343110085,0.356742487448475,0.240817522684894,1.19111735232252,-1.56534638453144,0.0723063853785591,0.330169204155839,-0.188342250541325,-0.180183099735879,0.313121181975504
44.265,-4.07081422769567,-0.870072891681202,-2.17308534554066,-1.68477305090549,-1.94952491797467,1.77602286066266,-0.857716881881846,0.266158340327971,-2.24191570405177,-2.98770185038909,-2.50560983376867,-1.01638550772112,-1.76259722283533,1.89809181615805,-0.212535080108079,0.0394053214229593,0.247134206399051,1.28542844494604,-1.53814907271782,0.0595235121623313,0.315158549650408,-0.179179374013736,-0.126731508505012,0.390352408868498
44.27,-4.03700019965723,-1.18592225610576,-2.39126736881181,-2.2562895280447,-1.26093027981562,1.56509262520341,-0.677106655660771,0.240535230105164,-2.42252519381391,-3.2701587583211,-1.76014602328342,-1.03804353240215,-1.95760680116607,2.0401872040006,-0.292719236874345,-0.386360797034996,0.18749665585965,1.54814563773608,-1.49686732771775,0.0497784037447341,0.322336989944789,-0.188954970654944,-0.0392131972075482,0.438374011999148
44.275,-3.96925438067912,-1.57589306050387,-2.50538499287134,-2.47021642250472,-0.573396469787545,1.3095671558596,-0.519731951778555,0.217644697499917,-2.52378370750195,-3.3540221574338,-0.999915339544623,-0.989287351489264,-1.97849530494359,2.04329205509981,-0.134105948828832,-0.870425590477282,0.0847520469794841,1.73487128391828,-1.45796669360066,0.0484096974830579,0.352964197903598,-0.204349099258243,0.053194014884896,0.470773081957278
44.28,-3.89588125044452,-1.85531947420033,-2.5287538627287,-2.34205256770711,0.119782054890773,0.992177990672778,-0.394335067347141,0.21325475955267,-2.55303661278335,-3.19842481228842,-0.216680983073571,-0.869348272051394,-1.87553652460055,2.04052652217588,0.245827965206991,-1.28041005595878,-0.0212580652395876,1.34858066109741,-1.4547826648336,0.0514347862265168,0.402926390873766,-0.206042613714753,0.108033922118769,0.493111154770782
44.285,-3.82487845060607,-1.92309817709592,-2.45823732011709,-1.98294402370751,0.806288005118076,0.576256219111851,-0.317025917220502,0.209729694946326,-2.50625268271561,-2.90529784132217,0.418037609964631,-0.699079275059431,-1.59050954703243,1.96680690803432,0.583972915729011,-1.27741416011856,-0.0640731532865532,0.358825648959988,-1.45763493418718,0.0496742202832838,0.454973306783379,-0.195097635453375,0.123997855909075,0.512479811368132
44.29,-3.79846153602892,-1.75043381245495,-2.21206838684029,-1.59854500976648,1.37798619450973,0.112363975030094,-0.225514250269532,0.182855414470467,-2.45070051454947,-2.47597238189245,1.20349573365923,-0.435803361530111,-1.40530549297941,1.60198984066726,0.679203001402619,-0.886699402823899,-0.00645081347845625,-0.50527893719614,-1.47668898534617,0.0550190465549383,0.524787913978393,-0.187848761677742,0.124262048383603,0.538297270080536
44.295,-3.81130411601677,-1.50008653384821,-1.87480896602295,-1.41361767380632,1.74081078030496,-0.249308483945795,-0.186820911716922,0.152484759214037,-2.42002260134242,-2.0632524108022,1.80185216148757,-0.217436385175597,-1.23269013878702,1.37463101222629,0.675666132005535,-0.375522134091491,-0.024465871982091,-1.08513863836102,-1.50090836075854,0.0575276064570729,0.575308367024383,-0.187848761677742,0.110738278919358,0.555201961291946
44.3,-3.75887831064556,-1.23092411378796,-1.41414696318705,-1.25105660820509,2.01182185657237,-0.549944552888097,-0.199986237519193,0.12798221851469,-2.40222019651798,-1.54629882362891,2.48904468907327,0.0134054999785689,-0.968148024988602,1.32089078746809,0.614969800331886,0.0241537575018346,0.173181503916473,-1.62011955515621,-1.5157416430672,0.0395552557365459,0.613940006811718,-0.202051751393054,0.0737461743905207,0.542635036953658
44.305,-3.5581406922095,-1.059407118717,-1.13262235113762,-1.16298077701894,2.12573043336446,-0.616425766333179,-0.251880483614713,0.0860805004296484,-2.35859312272407,-1.2022200799732,2.90150921484227,0.146803312958564,-0.840685619252115,1.4204069768558,0.526772191810022,0.087710302939582,0.337686038035696,-1.73196907504722,-1.51940627464944,0.0386556277161731,0.62792267497188,-0.216499651889957,0.00535590883909973,0.51846545764728
