Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
0,-1.98099466513644,-0.647494388151441,-5.35269930210952,5.22325028122027,9.46487474412388
0.001,-1.96591099211278,-0.699500127811843,-5.32167611630691,5.19353824325965,9.46711980053384
0.002,-1.95036322223251,-0.750843515448562,-5.29107597421011,5.16390724664168,9.46904002469719
0.003,-1.93433405249598,-0.801171425507697,-5.26109094924738,5.13449943483338,9.47053245541605
0.004,-1.91781170128115,-0.850139593543506,-5.23191173632049,5.10545855275152,9.4715086202195
0.005,-1.90079215313803,-0.897418225585817,-5.20372521626269,5.07692919440918,9.47189902027005
0.006,-1.88328083417254,-0.9426973347585,-5.176711344067,5.04905568415877,9.47165592046217
0.007,-1.86529371817036,-0.985691624984366,-5.15103963261117,5.02198072543059,9.47075469587622
0.008,-1.84685788420104,-1.026144786589,-5.12686545611447,4.9958439179715,9.46919396396365
0.009,-1.82801156521867,-1.06383311009447,-5.10432635844548,4.97078021703977,9.46699470505858
0.01,-1.80880374049898,-1.09856836084783,-5.08353852018675,4.94691838854239,9.46419855272205
0.011,-1.78929332850211,-1.130199890572,-5.06459351015063,4.92437949835754,9.46086541788135
0.012,-1.7695480319904,-1.1586159923346,-5.04755541850637,4.90327545912415,9.45707059257841
0.013,-1.74964288264999,-1.18374453053083,-5.03245844194548,4.88370764750541,9.45290146574752
0.014,-1.72965853535485,-1.2055528953285,-5.01930497063501,4.86576560356134,9.44845398277931
0.015,-1.7096793732487,-1.22404734024961,-5.00806421595095,4.84952582999596,9.44382898990808
0.016,-1.68979149993349,-1.23927176392656,-4.99867141706632,4.83505071703,9.43912861020359
0.017,-1.67008070566715,-1.25130599796299,-4.99102766544468,4.82238762230216,9.43445279000461
0.018,-1.65063049260563,-1.26026366527144,-4.98500038049131,4.81156813212141,9.42989613519808
0.019,-1.63152023119755,-1.26628967528285,-4.98042445587935,4.80260752246398,9.4255451338692
0.02,-1.61282350398234,-1.26955742161069,-4.97710407662667,4.79550442725709,9.42147584052742
0.021,-1.59460667875832,-1.27026574368371,-4.97481518367942,4.79024070999236,9.41775207858145
0.022,-1.57692773882497,-1.26863570718095,-4.97330853976318,4.78678152701772,9.41442420034729
0.023,-1.55983538162088,-1.26490724969389,-4.9723133326863,4.7850755679389,9.41152842369129
0.024,-1.54336838085642,-1.25933572787862,-4.97154124088818,4.7850554552927,9.40908673985816
0.025,-1.52755519624259,-1.25218839206647,-4.97069087679707,4.78663827884044,9.40710736138139
0.026,-1.51241380971788,-1.24374081035862,-4.96945251281225,4.78972623288647,9.40558565581402
0.027,-1.49795176284445,-1.23427327178148,-4.96751298513457,4.79420732340048,9.4045054913938
0.028,-1.48416636462228,-1.22406721332475,-4.96456066979057,4.79995611844451,9.40384090533863
0.029,-1.47104503498821,-1.21340172934254,-4.96029043394858,4.80683452871075,9.40355799616315
0.03,-1.45856574869042,-1.2025502262654,-4.95440847326951,4.81469261841302,9.40361694112956
0.031,-1.44669754834106,-1.19177727850723,-4.94663694379954,4.82336945574232,9.40397405040358
0.032,-1.43540110678687,-1.18133572713703,-4.93671829139722,4.83269401831521,9.40458378770486
0.033,-1.42462933625037,-1.17146404778063,-4.92441918770173,4.8424861747956,9.40540070629809
0.034,-1.41432805864953,-1.162384000507,-4.90953400469543,4.85255776681881,9.40638126256773
0.035,-1.40443676342631,-1.15429856295104,-4.89188778982685,4.8627138126772,9.40748547351386
0.036,-1.39488948353166,-1.14739014313134,-4.87133872510987,4.87275384786779,9.40867838124205
0.037,-1.38561581219685,-1.14181907217842,-4.8477800601827,4.88247341259305,9.40993128649895
0.038,-1.37654206141949,-1.13772238222407,-4.82114150522884,4.89166569412525,9.41122272355331
0.039,-1.36759253708783,-1.13521287288525,-4.79139006200587,4.90012332681907,9.41253916670447
0.04,-1.35869088924742,-1.13437846244061,-4.75853026585321,4.90764033880617,9.41387547218599
0.041,-1.3497614944883,-1.13528181507173,-4.72260381376442,4.91401421690854,9.4152350622033
0.042,-1.34073083440242,-1.13796023911111,-4.68368856704354,4.91904805112491,9.41662985465962
0.043,-1.33152884110027,-1.14242586154668,-4.6418969415493,4.92255272083373,9.4180799398456
0.044,-1.32209018514208,-1.14866609471519,-4.59737372896062,4.92434909089047,9.41961300775265
0.045,-1.31235548269852,-1.15664441627372,-4.55029341818245,4.92427019041304,9.42126353742161
0.046,-1.3022723964463,-1.16630147900032,-4.50085709658717,4.92216334806656,9.42307177297993
0.047,-1.29179660108395,-1.17755655092371,-4.44928900779081,4.91789225748075,9.42508252833037
0.048,-1.28089258520491,-1.19030926304431,-4.39583283852431,4.91133894707125,9.42734387756871
0.049,-1.26953426860239,-1.20444161987565,-4.34074781027552,4.90240562627393,9.42990579305789
0.05,-1.25770542466897,-1.21982021269475,-4.28430465973475,4.89101637141133,9.4328187855623
0.051,-1.24539990866038,-1.2362985698782,-4.22678159908624,4.87711860519372,9.43613258604283
0.052,-1.23262170295875,-1.25371958543184,-4.16846034589817,4.86068432386718,9.4398948942518
0.053,-1.21938479709825,-1.27191798163724,-4.10962229860589,4.84171103439091,9.44415021135373
0.054,-1.20571292051194,-1.29072277448307,-4.05054491048224,4.82022237060405,9.44893877346386
0.055,-1.19163914060303,-1.3099597158783,-3.99149829144323,4.79626835656524,9.45429560552398
0.056,-1.1772053312114,-1.32945368703348,-3.93274205131358,4.76992528367505,9.46024971620958
