Header,HeelStrike,ToeOff
101.58,17.4311926605505,58.5774058577406
101.585,17.8899082568807,58.9958158995816
101.59,18.348623853211,59.4142259414226
101.595,18.8073394495413,59.8326359832636
101.6,19.2660550458716,60.2510460251046
101.605,19.7247706422018,60.6694560669456
101.61,20.1834862385321,61.0878661087866
101.615,20.6422018348624,61.5062761506276
101.62,21.1009174311927,61.9246861924686
101.625,21.5596330275229,62.3430962343096
101.63,22.0183486238532,62.7615062761506
101.635,22.4770642201835,63.1799163179916
101.64,22.9357798165138,63.5983263598326
101.645,23.394495412844,64.0167364016736
101.65,23.8532110091743,64.4351464435146
101.655,24.3119266055046,64.8535564853557
101.66,24.7706422018349,65.2719665271967
101.665,25.2293577981651,65.6903765690377
101.67,25.6880733944954,66.1087866108787
101.675,26.1467889908257,66.5271966527197
101.68,26.605504587156,66.9456066945607
101.685,27.0642201834862,67.3640167364017
101.69,27.5229357798165,67.7824267782427
101.695,27.9816513761468,68.2008368200837
101.7,28.4403669724771,68.6192468619247
101.705,28.8990825688073,69.0376569037657
101.71,29.3577981651376,69.4560669456067
101.715,29.8165137614679,69.8744769874477
101.72,30.2752293577982,70.2928870292887
101.725,30.7339449541284,70.7112970711297
101.73,31.1926605504587,71.1297071129707
101.735,31.651376146789,71.5481171548117
101.74,32.1100917431193,71.9665271966527
101.745,32.5688073394495,72.3849372384937
101.75,33.0275229357798,72.8033472803347
101.755,33.4862385321101,73.2217573221757
101.76,33.9449541284404,73.6401673640167
101.765,34.4036697247706,74.0585774058577
101.77,34.8623853211009,74.4769874476987
101.775,35.3211009174312,74.8953974895397
101.78,35.7798165137615,75.3138075313807
101.785,36.2385321100917,75.7322175732218
101.79,36.697247706422,76.1506276150628
101.795,37.1559633027523,76.5690376569038
101.8,37.6146788990826,76.9874476987448
101.805,38.0733944954128,77.4058577405858
101.81,38.5321100917431,77.8242677824268
101.815,38.9908256880734,78.2426778242678
101.82,39.4495412844037,78.6610878661088
101.825,39.9082568807339,79.0794979079498
101.83,40.3669724770642,79.4979079497908
101.835,40.8256880733945,79.9163179916318
101.84,41.2844036697248,80.3347280334728
101.845,41.743119266055,80.7531380753138
101.85,42.2018348623853,81.1715481171548
101.855,42.6605504587156,81.5899581589958
101.86,43.1192660550459,82.0083682008368
101.865,43.5779816513761,82.4267782426778
101.87,44.0366972477064,82.8451882845188
101.875,44.4954128440367,83.2635983263598
101.88,44.954128440367,83.6820083682008
101.885,45.4128440366973,84.1004184100418
101.89,45.8715596330275,84.5188284518828
101.895,46.3302752293578,84.9372384937239
101.9,46.7889908256881,85.3556485355649
101.905,47.2477064220183,85.7740585774059
101.91,47.7064220183486,86.1924686192469
101.915,48.1651376146789,86.6108786610879
101.92,48.6238532110092,87.0292887029289
101.925,49.0825688073394,87.4476987447699
101.93,49.5412844036697,87.8661087866109
101.935,50,88.2845188284519
101.94,50.4587155963303,88.7029288702929
101.945,50.9174311926606,89.1213389121339
101.95,51.3761467889908,89.5397489539749
101.955,51.8348623853211,89.9581589958159
101.96,52.2935779816514,90.3765690376569
101.965,52.7522935779817,90.7949790794979
101.97,53.2110091743119,91.2133891213389
101.975,53.6697247706422,91.6317991631799
101.98,54.1284403669725,92.0502092050209
101.985,54.5871559633027,92.4686192468619
101.99,55.045871559633,92.8870292887029
101.995,55.5045871559633,93.3054393305439
102,55.9633027522936,93.7238493723849
102.005,56.4220183486239,94.1422594142259
102.01,56.8807339449541,94.5606694560669
102.015,57.3394495412844,94.9790794979079
102.02,57.7981651376147,95.397489539749
102.025,58.256880733945,95.81589958159
102.03,58.7155963302752,96.234309623431
102.035,59.1743119266055,96.652719665272
102.04,59.6330275229358,97.071129707113
102.045,60.0917431192661,97.489539748954
102.05,60.5504587155963,97.907949790795
102.055,61.0091743119266,98.326359832636
102.06,61.4678899082569,98.744769874477
102.065,61.9266055045872,99.163179916318
102.07,62.3853211009174,99.581589958159
102.075,62.8440366972477,100
102.08,63.302752293578,0
102.085,63.7614678899083,0.168350168350168
102.09,64.2201834862385,0.336700336700337
102.095,64.6788990825688,0.505050505050505
102.1,65.1376146788991,0.673400673400673
102.105,65.5963302752294,0.841750841750842
102.11,66.0550458715596,1.01010101010101
102.115,66.5137614678899,1.17845117845118
102.12,66.9724770642202,1.34680134680135
102.125,67.4311926605505,1.51515151515152
102.13,67.8899082568807,1.68350168350168
102.135,68.348623853211,1.85185185185185
102.14,68.8073394495413,2.02020202020202
102.145,69.2660550458716,2.18855218855219
102.15,69.7247706422018,2.35690235690236
102.155,70.1834862385321,2.52525252525253
102.16,70.6422018348624,2.69360269360269
102.165,71.1009174311927,2.86195286195286
102.17,71.5596330275229,3.03030303030303
102.175,72.0183486238532,3.1986531986532
102.18,72.4770642201835,3.36700336700337
102.185,72.9357798165138,3.53535353535354
102.19,73.394495412844,3.7037037037037
102.195,73.8532110091743,3.87205387205387
102.2,74.3119266055046,4.04040404040404
102.205,74.7706422018349,4.20875420875421
102.21,75.2293577981651,4.37710437710438
102.215,75.6880733944954,4.54545454545455
102.22,76.1467889908257,4.71380471380471
102.225,76.605504587156,4.88215488215488
102.23,77.0642201834862,5.05050505050505
102.235,77.5229357798165,5.21885521885522
102.24,77.9816513761468,5.38720538720539
102.245,78.4403669724771,5.55555555555556
102.25,78.8990825688073,5.72390572390572
102.255,79.3577981651376,5.89225589225589
102.26,79.8165137614679,6.06060606060606
102.265,80.2752293577982,6.22895622895623
102.27,80.7339449541284,6.3973063973064
102.275,81.1926605504587,6.56565656565657
102.28,81.651376146789,6.73400673400673
102.285,82.1100917431193,6.9023569023569
102.29,82.5688073394495,7.07070707070707
102.295,83.0275229357798,7.23905723905724
102.3,83.4862385321101,7.40740740740741
102.305,83.9449541284404,7.57575757575758
102.31,84.4036697247706,7.74410774410774
102.315,84.8623853211009,7.91245791245791
102.32,85.3211009174312,8.08080808080808
