Header,HeelStrike,ToeOff
25.005,50.6224066390041,91.4893617021277
25.01,51.0373443983403,91.9148936170213
25.015,51.4522821576764,92.3404255319149
25.02,51.8672199170124,92.7659574468085
25.025,52.2821576763485,93.1914893617021
25.03,52.6970954356846,93.6170212765958
25.035,53.1120331950208,94.0425531914894
25.04,53.5269709543568,94.468085106383
25.045,53.9419087136929,94.8936170212766
25.05,54.356846473029,95.3191489361702
25.055,54.7717842323651,95.7446808510638
25.06,55.1867219917012,96.1702127659574
25.065,55.6016597510373,96.5957446808511
25.07,56.0165975103734,97.0212765957447
25.075,56.4315352697095,97.4468085106383
25.08,56.8464730290456,97.8723404255319
25.085,57.2614107883817,98.2978723404255
25.09,57.6763485477178,98.7234042553192
25.095,58.0912863070539,99.1489361702128
25.1,58.50622406639,99.5744680851064
25.105,58.9211618257261,100
25.11,59.3360995850622,0
25.115,59.7510373443983,0.20746887966805
25.12,60.1659751037344,0.4149377593361
25.125,60.5809128630705,0.622406639004149
25.13,60.9958506224066,0.829875518672199
25.135,61.4107883817427,1.03734439834025
25.14,61.8257261410788,1.2448132780083
25.145,62.2406639004149,1.45228215767635
25.15,62.655601659751,1.6597510373444
25.155,63.0705394190871,1.86721991701245
25.16,63.4854771784232,2.0746887966805
25.165,63.9004149377593,2.28215767634855
25.17,64.3153526970954,2.4896265560166
25.175,64.7302904564315,2.69709543568465
25.18,65.1452282157676,2.9045643153527
25.185,65.5601659751037,3.11203319502075
25.19,65.9751037344398,3.3195020746888
25.195,66.3900414937759,3.52697095435685
25.2,66.804979253112,3.7344398340249
25.205,67.2199170124481,3.94190871369295
25.21,67.6348547717842,4.149377593361
25.215,68.0497925311203,4.35684647302905
25.22,68.4647302904564,4.5643153526971
25.225,68.8796680497925,4.77178423236515
25.23,69.2946058091286,4.9792531120332
25.235,69.7095435684647,5.18672199170125
25.24,70.1244813278008,5.39419087136929
25.245,70.5394190871369,5.60165975103734
25.25,70.954356846473,5.80912863070539
25.255,71.3692946058091,6.01659751037344
25.26,71.7842323651452,6.22406639004149
25.265,72.1991701244813,6.43153526970954
25.27,72.6141078838174,6.63900414937759
25.275,73.0290456431535,6.84647302904564
25.28,73.4439834024896,7.05394190871369
25.285,73.8589211618257,7.26141078838174
25.29,74.2738589211618,7.46887966804979
25.295,74.6887966804979,7.67634854771784
25.3,75.103734439834,7.88381742738589
25.305,75.5186721991701,8.09128630705394
25.31,75.9336099585062,8.29875518672199
25.315,76.3485477178423,8.50622406639004
25.32,76.7634854771784,8.71369294605809
25.325,77.1784232365145,8.92116182572614
25.33,77.5933609958506,9.12863070539419
25.335,78.0082987551867,9.33609958506224
25.34,78.4232365145228,9.54356846473029
25.345,78.8381742738589,9.75103734439834
25.35,79.253112033195,9.95850622406639
25.355,79.6680497925311,10.1659751037344
25.36,80.0829875518672,10.3734439834025
25.365,80.4979253112033,10.5809128630705
25.37,80.9128630705394,10.7883817427386
25.375,81.3278008298755,10.9958506224066
25.38,81.7427385892116,11.2033195020747
25.385,82.1576763485477,11.4107883817427
25.39,82.5726141078838,11.6182572614108
25.395,82.9875518672199,11.8257261410788
25.4,83.402489626556,12.0331950207469
25.405,83.8174273858921,12.2406639004149
25.41,84.2323651452282,12.448132780083
25.415,84.6473029045643,12.655601659751
25.42,85.0622406639004,12.8630705394191
25.425,85.4771784232365,13.0705394190871
25.43,85.8921161825726,13.2780082987552
25.435,86.3070539419087,13.4854771784232
25.44,86.7219917012448,13.6929460580913
25.445,87.1369294605809,13.9004149377593
25.45,87.551867219917,14.1078838174274
25.455,87.9668049792531,14.3153526970954
25.46,88.3817427385892,14.5228215767635
25.465,88.7966804979253,14.7302904564315
25.47,89.2116182572614,14.9377593360996
25.475,89.6265560165975,15.1452282157676
25.48,90.0414937759336,15.3526970954357
25.485,90.4564315352697,15.5601659751037
25.49,90.8713692946058,15.7676348547718
25.495,91.2863070539419,15.9751037344398
25.5,91.701244813278,16.1825726141079
25.505,92.1161825726141,16.3900414937759
25.51,92.5311203319502,16.597510373444
25.515,92.9460580912863,16.804979253112
25.52,93.3609958506224,17.0124481327801
25.525,93.7759336099585,17.2199170124481
25.53,94.1908713692946,17.4273858921162
25.535,94.6058091286307,17.6348547717842
25.54,95.0207468879668,17.8423236514523
25.545,95.4356846473029,18.0497925311203
25.55,95.850622406639,18.2572614107884
25.555,96.2655601659751,18.4647302904564
25.56,96.6804979253112,18.6721991701245
25.565,97.0954356846473,18.8796680497925
25.57,97.5103734439834,19.0871369294606
25.575,97.9253112033195,19.2946058091286
25.58,98.3402489626556,19.5020746887967
25.585,98.7551867219917,19.7095435684647
25.59,99.1701244813278,19.9170124481328
25.595,99.5850622406639,20.1244813278008
25.6,100,20.3319502074689
25.605,0,20.5394190871369
25.61,0.213675213675214,20.746887966805
25.615,0.427350427350427,20.954356846473
25.62,0.641025641025641,21.1618257261411
25.625,0.854700854700855,21.3692946058091
25.63,1.06837606837607,21.5767634854772
25.635,1.28205128205128,21.7842323651452
25.64,1.4957264957265,21.9917012448133
25.645,1.70940170940171,22.1991701244813
25.65,1.92307692307692,22.4066390041494
25.655,2.13675213675214,22.6141078838174
25.66,2.35042735042735,22.8215767634855
25.665,2.56410256410256,23.0290456431535
25.67,2.77777777777778,23.2365145228216
25.675,2.99145299145299,23.4439834024896
25.68,3.20512820512821,23.6514522821577
25.685,3.41880341880342,23.8589211618257
25.69,3.63247863247863,24.0663900414938
25.695,3.84615384615385,24.2738589211618
25.7,4.05982905982906,24.4813278008299
25.705,4.27350427350427,24.6887966804979
