Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
23.12,0.373647956716633,-0.314849665798947,-1.50484598666538,0.148499424370527,4.03711593738716,0.548314929294148,-1.48608413452978,0.619192055202553,0.905855501140409,1.16265998762366,2.94408368092945,-0.245406316678308,-1.13395594278165,-0.404444663371411,1.53529629196811,0.320991356393083,-1.32200353875019,-0.306640007875332,-1.11289528383543,-0.112556501098357,0.70105659975619,-0.666259051805572,0.155115982778164,0.383420494382688
23.125,2.17558567829123,-0.385461635587569,-0.119230633633954,-0.110731589634976,7.41148596181822,-0.117076129950461,-2.2445835201964,0.761191144047013,2.62097678858244,1.99117774793349,2.8276510311766,-0.28124063289106,-1.47582997860271,-0.391173006071743,2.28445115263961,0.672531090235051,-3.11001730750998,-0.412806898447908,-1.07236545169918,-0.111816142573681,0.674179727512605,-0.663559540497866,0.138585086643044,0.337995505504953
23.13,1.07381527432402,-0.337102673720184,2.29246798057018,-2.05479834093698,9.99778852115204,-0.933805422074967,-2.89760372054515,0.0828309114935548,1.36528423904606,0.68837897635404,2.78771127643346,-0.293639045111139,-1.36327156856805,-0.31375185693418,2.26993460338014,0.999621529003841,-4.44525690483611,-0.390283862252867,-1.05103694683676,-0.0990119938504813,0.620570242444951,-0.739496895457326,0.10919943364708,0.264077383091291
23.135,-2.64351576717676,-1.01315371332159,4.90528271165446,-4.09000742340144,8.75181770559854,-0.304614406550835,-2.70390349035928,-0.806123540017325,0.00308793048157898,-1.63535387617719,3.0601744620696,-0.101204314896024,-1.03186037529095,-0.183583518492677,1.49137968520251,1.45359531078769,-3.64449750167075,-0.278544933618662,-1.06487028822411,-0.0731603897281356,0.565970198322389,-0.862460736600388,0.0503567584407344,0.170671427157363
23.14,-3.2982694770287,-2.44757908604103,4.65886937517048,-2.03189323417094,5.58541313684282,0.31088368435057,-1.87231709820704,-0.624290156059369,-0.459921901621855,-2.57665044487699,3.29688932111542,0.0909155651335125,-0.916928735199934,-0.174094267911111,0.819559467423406,1.60861201949595,-1.06934537092076,-0.134463919056072,-1.13197689297379,-0.0461500937569081,0.527365225856876,-1.01107496142693,-0.0682598989778951,0.0648470303673106
23.145,-2.9143462499932,-1.35647092337413,2.92617426485691,1.25013598949745,2.97794379209342,0.456721544894948,-1.38468025988038,-0.443148304209795,-0.639847649139326,-2.46083088563626,3.45621300701424,-0.0225106365395223,-0.899721252926558,-0.243671590267842,0.400516893217396,1.30467947256001,1.82771691423609,-0.0537517715633124,-1.20411475927699,-0.0357014171551217,0.524265555843539,-1.11920338969668,-0.174283525142611,0.0172697384589562
23.15,-2.2908735274581,0.671030582797152,1.14831891507193,2.5576816022852,2.30513870761622,0.678447821871433,-1.317853333315,-0.228894946505879,-0.748959729983369,-2.14477108063411,3.53809488552934,-0.21387432684635,-0.930568383588317,-0.38595571991189,0.465465908340057,0.869074950928028,3.24468867925037,0.0774571283470452,-1.26962022579591,-0.0503804525530478,0.526189922065139,-1.21949402426333,-0.216895598142641,0.026114958551155
23.155,-1.62252826637262,0.98274357747816,0.292647611889909,1.71006278556339,3.04420846946649,1.07938026820583,-1.25187232124042,0.257917118900305,-0.72319989606127,-1.59731681312561,3.6108003144752,-0.408396587366282,-1.11705085213796,-0.531561516207095,0.531113116066213,0.200780974681539,2.89782504639926,0.292726108225676,-1.33071815746099,-0.131745237100319,0.508001411938784,-1.26867563257105,-0.147284786200211,0.0700099316446959
23.16,-1.78037279205629,1.06391525602141,0.580764459856148,-0.240540769216461,3.97137546963885,0.674824343205877,-1.13669821559071,0.563504047319537,-0.891353052612636,-0.991018206981785,3.78609637765091,-0.386334756541998,-1.27444686912759,-0.651606572841791,-0.0251080851822462,-0.200484992395012,2.18148865448601,0.606606564115207,-1.3561438034576,-0.215995295148132,0.454883558242493,-1.24559720019164,0.0034347724159859,0.0780117384771567
23.165,-2.07382436213187,1.31827514291979,1.2400868380639,-2.11544893847195,3.67715987914412,0.214922825480773,-0.969504518648142,0.574783551485738,-0.950673206170562,-0.453252061482224,3.82292293090701,-0.196752244252522,-1.35364647129855,-0.525504288246846,-0.673690944819412,0.0408232786855067,2.10502287006882,0.677512486892465,-1.3443029001474,-0.279081124188881,0.387836271531904,-1.16936028437275,0.193729207515682,0.0317356521182799
23.17,-1.39593290600156,0.909218250456529,1.85050326419001,-3.53659639757722,2.71431472189086,0.356108088270996,-0.903687165090891,0.495069584374581,-0.757955246059477,-0.206378565086856,3.74990864646727,0.0281461705973747,-1.27868239062241,-0.140076675461387,-1.2991420686474,0.856093933235324,2.4922655658566,0.699545065045635,-1.3146597288155,-0.297328247609089,0.353928264692691,-1.11284262109774,0.275913682235234,-0.0361709980213737
23.175,-0.456319534310543,-0.39254699384888,2.24807684909443,-3.60881602130323,0.74529022193276,0.743809334153552,-0.931268838999243,0.450296556618851,-0.454047171246894,-0.516111442668774,3.7000792534928,0.0801758780114813,-1.04695771268077,0.224322315594411,-1.45421798176965,1.3037031827875,2.85015646149165,0.790823020841116,-1.27862480757504,-0.257595461337416,0.377740318344104,-1.06994508776935,0.188230217230237,-0.159330670016837
23.18,-0.029433498708895,-1.82840627220258,1.65650478642336,-1.61051860821722,-0.117934414914547,0.795861937763177,-0.967211505172208,0.386934150971581,-0.206602551054499,-1.1961689468822,3.57739696847705,0.0804056564129956,-0.78312452989655,0.407154401689411,-1.28530319446649,0.959414641174436,2.87289652466065,0.998317894843179,-1.29616268799531,-0.196333702466845,0.407453841043071,-1.00514800475988,-0.0340218065670299,-0.291152129471185
