Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
54.42,-1.69034172216433,-3.26494193443798,-13.6225815632291,-12.5802588532675,7.5802332436375
54.421,-1.53337171766214,-3.28873928283609,-13.7182120754803,-12.5873835582119,7.606056882151
54.422,-1.37555741614051,-3.30971309616357,-13.8274196490103,-12.5965137036303,7.63144928967634
54.423,-1.21655597399156,-3.32783906177745,-13.9500219025876,-12.6073229441991,7.65656346277928
54.424,-1.05607783656345,-3.3431184581452,-14.0857626020987,-12.6194843192529,7.68156960260531
54.425,-0.893891865255799,-3.35557803983785,-14.234314529059,-12.6326725947461,7.70665239332879
54.426,-0.729829487235866,-3.36526965722751,-14.3952830526829,-12.6465665407563,7.73200793536342
54.427,-0.563787963025279,-3.37226961071583,-14.5682104090659,-12.6608511945223,7.75784045041493
54.428,-0.395732870413021,-3.37667773717272,-14.7525806917985,-12.675220139511,7.78435889680647
54.429,-0.225699890037711,-3.37861623425074,-14.9478255366756,-12.6893778051522,7.8117736325355
54.43,-0.0537959435140414,-3.3782282420463,-15.153330430316,-12.7030417700871,7.84029324310925
54.431,0.119800312220671,-3.37567621460241,-15.3684414899769,-12.7159450449149,7.87012161529873
54.432,0.294838674467883,-3.37114011851313,-15.592472462124,-12.7278383183769,7.90145529621823
54.433,0.470998342032619,-3.36481548981154,-15.8247115950578,-12.7384921607981,7.93448114390099
54.434,0.647889719615812,-3.3569113679644,-16.0644279898223,-12.747699178115,7.96937425832597
54.435,0.825057195471084,-3.34764811163347,-16.3108770513382,-12.7552760975415,8.00629617541334
54.436,1.00198301034262,-3.33725508691425,-16.5633047510299,-12.7610657487211,8.0453933020455
54.437,1.17809232019301,-3.32596821305758,-16.820950548621,-12.7649388885854,8.08679556613495
54.438,1.35275952706209,-3.31402736553456,-17.0830489683018,-12.7667958064196,8.13061525292735
54.439,1.52531591750808,-3.30167367152359,-17.3488299513101,-12.7665676394544,8.17694599281199
54.44,1.69505860710202,-3.28914676981087,-17.6175181945035,-12.7642173317592,8.22586185871542
54.441,1.86126073747347,-3.27668212388936,-17.888331733223,-12.7597401815828,8.27741653839582
54.442,2.02318280257855,-3.26450846529158,-18.1604800504021,-12.7531639418013,8.33164257928436
54.443,2.18008488966029,-3.25284541141558,-18.4331620044495,-12.7445484592229,8.38855075043737
