Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
0,-0.767693698527128,-0.472046427802521,-1.90444769641965,-6.04788103227146,0.507637419007178
0.001,-0.70169940535301,-0.332081724324585,-1.82001235937186,-6.06802741902843,0.51536111747538
0.002,-0.636026914683859,-0.193296352729749,-1.73631614311357,-6.08820667918159,0.522524578534257
0.003,-0.571052706810672,-0.0565602747429352,-1.65387625138204,-6.10832353932186,0.529016152802516
0.004,-0.507140344342651,0.0772807149298461,-1.57319706208862,-6.12828312715816,0.53472477571441
0.005,-0.444634189272412,0.207418280162844,-1.49476246410779,-6.14799182099959,0.539541531357481
0.006,-0.38385367187853,0.333093409499819,-1.41902861282894,-6.16735806780203,0.543361444623703
0.007,-0.325088260071994,0.453606712955334,-1.3464172938648,-6.18629308575554,0.546085467413302
0.008,-0.268593251403952,0.568327067308838,-1.27731003721045,-6.20471138422006,0.547622607046306
0.009,-0.214586477046828,0.676698580269654,-1.21204307617148,-6.22253105739166,0.5478921296523
0.01,-0.16324596762568,0.778245883021987,-1.15090320276683,-6.23967383519866,0.546825758771356
0.011,-0.114708588371702,0.872577783913207,-1.0941245375681,-6.25606490310101,0.544369780016955
0.012,-0.0690696120685315,0.959389327437719,-1.04188620814737,-6.27163252799708,0.54048695962811
0.013,-0.0263831666013804,1.03846231138513,-0.994310915784249,-6.28630754493249,0.535158190743184
0.014,0.0133365311663919,1.10966432989966,-0.951464362166746,-6.30002276550591,0.528383795041437
0.015,0.0501132631290567,1.17294643604472,-0.913355502196497,-6.31271236530518,0.520184425956279
0.016,0.0840063391323288,1.22833955353236,-0.879937582662137,-6.32431129760844,0.510601541215189
0.017,0.11510768663097,1.27594980562658,-0.851109922194258,-6.33475476561271,0.499697436087356
0.018,0.143538602880087,1.31595295519521,-0.826720391358997,-6.3439777678521,0.487554851708602
0.019,0.169446243030757,1.34858815043237,-0.806568562772393,-6.3519147163127,0.474276190345023
0.02,0.192999889697202,1.37415114760254,-0.790409512068338,-6.3584991183958,0.459982377875916
0.021,0.214387034486875,1.39298715202778,-0.77795825394573,-6.36366331223302,0.444811413927396
0.022,0.233809302115462,1.40548339661391,-0.768894789963925,-6.36733824817201,0.428916644862825
0.023,0.251478258008855,1.41206156616584,-0.762869725523685,-6.36945331736647,0.412464785609255
0.024,0.267611155329075,1.41317017156212,-0.759510384866672,-6.36993623995824,0.395633705163778
0.025,0.28242669423344,1.40927697664168,-0.758427320955985,-6.36871303589225,0.378609983118933
0.026,0.296140880816541,1.40086157869856,-0.759221088160529,-6.36570810783499,0.361586245860567
0.027,0.308963078746673,1.38840823849362,-0.761489123413608,-6.36084446907054,0.344758302048715
0.028,0.321092340119146,1.37239904950086,-0.764832567908424,-6.3540441519897,0.32832211551286
0.029,0.332714089374864,1.3533075327898,-0.768862858175659,-6.34522883525249,0.312470676125467
0.03,0.343997222937868,1.33159274586841,-0.773207923730369,-6.33432072799453,0.297390848771456
0.031,0.355091678854829,1.30769399950969,-0.77751784917408,-6.32124374465409,0.283260289287066
0.032,0.366126521930631,1.28202627981708,-0.78146989212733,-6.3059249921116,0.270244511794323
0.033,0.377208576657953,1.25497646444225,-0.784772791709682,-6.28829657199058,0.258494179180513
0.034,0.388421619688813,1.22690039557392,-0.787170346313927,-6.26829767753886,0.24814267433336
0.035,0.399826118674516,1.1981208291653,-0.788444272565921,-6.24587694109231,0.239303998613317
0.036,0.411459484257492,1.16892622997673,-0.788416373869244,-6.22099496929565,0.232071038180117
0.037,0.423336791534763,1.13957034111062,-0.786950048676248,-6.1936269898415,0.226514237061527
0.038,0.435451921381217,1.11027243652109,-0.783951159039053,-6.16376552387227,0.222680712931947
0.039,0.4477790665063,1.08121816477792,-0.779368261881155,-6.13142299247965,0.220593842194551
0.04,0.460274546901517,1.05256090082287,-0.773192186140926,-6.09663416492579,0.220253324211211
0.041,0.472878889375131,1.02442352783288,-0.765454930603709,-6.0594583597553,0.221635712953337
0.042,0.485519138944994,0.996900569774141,-0.756227866487835,-6.01998131759191,0.22469538137494
0.043,0.498111371040777,0.970060590402527,-0.745619250310521,-5.97831667734721,0.229365863259481
0.044,0.510563358088464,0.943948772511526,-0.733771076682269,-5.93460700478923,0.235561504029575
0.045,0.522777324014008,0.91858959703493,-0.72085532285216,-5.88902433803194,0.243179349917253
0.046,0.534652708858564,0.893989555554963,-0.707069656297089,-5.84177022269212,0.25210121269198
0.047,0.546088864460168,0.870139847630868,-0.692632694103577,-5.79307520994839,0.262195859079151
0.048,0.55698760587162,0.847019031421384,-0.677778920953899,-5.7431977866026,0.273321285641185
0.049,0.567255549210628,0.824595608718548,-0.662753390826743,-5.69242270118741,0.28532704999354
0.05,0.576806173355241,0.802830529684384,-0.647806348109211,-5.6410586509062,0.298056637035531
0.051,0.585561547890811,0.781679596406644,-0.63318789908862,-5.58943530969262,0.311349843202339
0.052,0.593453674417712,0.761095732840496,-0.619142847849448,-5.53789971249053,0.325045161153778
0.053,0.600425398027584,0.741031080888906,-0.60590579120471,-5.48681206041976,0.338982139741456
0.054,0.606430864373886,0.72143888330284,-0.593696550770039,-5.43654106303936,0.353003679392453
0.055,0.611435528221134,0.70227512141731,-0.582716006653351,-5.38745897212937,0.366958207829193
0.056,0.615415762803272,0.683499883615795,-0.573142387626296,-5.33993647672762,0.380701675874716
0.057,0.618358166062687,0.665078445380143,-0.565128068760217,-5.29433762193841,0.394099321112718
0.058,0.620258688521029,0.64698204684668,-0.558796924922106,-5.25101489088333,0.407027161553995
0.059,0.621121701900821,0.629188365486425,-0.554242278548675,-5.21030455826272,0.419373196970208
0.06,0.6209590911402,0.611681700959186,-0.551525461312594,-5.17252239417646,0.431038313701529
0.061,0.619789403902932,0.594452909659173,-0.550674990797161,-5.13795977536043,0.441936909275095
0.062,0.617637050764675,0.577499141162766,-0.551686353601729,-5.10688024772828,0.451997269027901
0.063,0.614531527865233,0.560823435308344,-0.554522384912033,-5.07951657069907,0.461161730813261
0.064,0.610506634640409,0.544434235997331,-0.559114236810469,-5.05606825273425,0.46938666697437
0.065,0.605599675295245,0.5283448647338,-0.565362930329111,-5.03669956250142,0.476642303590506
0.066,0.599850649705287,0.512572973580818,-0.573141485638777,-5.02153798421763,0.482912390561803
0.067,0.593301446092362,0.497139968263275,-0.582297615285239,-5.01067308750823,0.488193730742165
0.068,0.585995044913814,0.482070368987922,-0.592656945366383,-5.00415579596404,0.49249557209579
0.069,0.577974739464135,0.467391071671264,-0.604026703355782,-5.00199805291419,0.495838865944964
0.07,0.569283378844514,0.453130488006231,-0.616199784937735,-5.004172892878,0.498255394285862
0.071,0.55996264310239,0.439317569152802,-0.628959090944964,-5.01061493238247,0.499786767598491
0.072,0.550052368796378,0.425980741876541,-0.642082013082488,-5.02122129153063,0.500483297790495
0.073,0.539589955637307,0.413146801477975,-0.655344943581976,-5.03585294680499,0.50040276538391
0.074,0.528609892992146,0.400839815205917,-0.668527686397983,-5.05433650037177,0.499609119619917
0.075,0.517143436891422,0.389080097337863,-0.681417655338524,-5.07646633590959,0.498171161012791
0.076,0.505218443777679,0.377883321561771,-0.693813760107026,-5.10200711761998,0.496161252416901
0.077,0.492859341528708,0.367259832444518,-0.705529905442388,-5.1306965788841,0.493654092452899
0.078,0.480087204972221,0.357214203987965,-0.716398057019792,-5.16224853982753,0.490725571143796
0.079,0.466919904090895,0.347745073899651,-0.726270853615595,-5.19635608731818,0.487451716565302
0.08,0.453372302417457,0.338845261585014,-0.735023763619648,-5.23269484709497,0.483907738338849
0.081,0.43945649225728,0.330502156091045,-0.742556793812621,-5.27092627872145,0.480167179562592
0.082,0.425182055413291,0.322698337196243,-0.74879575935838,-5.31070093173949,0.476301193679377
0.083,0.410556333076777,0.315412372770605,-0.753693118149981,-5.35166161539388,0.472377955294987
0.084,0.395584683989959,0.308619723956325,-0.757228365525354,-5.39344645468415,0.468462194415057
0.085,0.38027071373,0.302293688554502,-0.759407983255034,-5.43569183158284,0.464614823670491
0.086,0.364616471875993,0.29640631996848,-0.760264940787865,-5.47803523562255,0.46089261839312
0.087,0.348622633957803,0.290929269872717,-0.759857753190606,-5.52011806301056,0.457347912933489
0.088,0.3322887039362,0.285834514962294,-0.758269106906122,-5.56158840389675,0.454028292441719
0.089,0.315613281314898,0.2810949435766,-0.755604072476508,-5.60210384718154,0.450976283598983
0.09,0.298594427747188,0.276684799174152,-0.75198793306353,-5.64133431644234,0.4482290714161
0.091,0.281230140841694,0.272580001650149,-0.747563669345116,-5.67896493040432,0.445818282709048
0.092,0.263518907302658,0.268758386280053,-0.742489156764294,-5.71469885732,0.443769878123696
0.093,0.245460280325334,0.265199906249384,-0.736934147682542,-5.74826010976283,0.442104186852179
0.094,0.227055420038852,0.261886836632232,-0.731077121586088,-5.77939621131885,0.440836103343407
0.095,0.208307549698878,0.25880400018605,-0.725102086976732,-5.80788066109071,0.439975444736409
0.096,0.189222302878085,0.255939016233251,-0.719195410729454,-5.83351512467336,0.439527445583038
0.097,0.169807956561766,0.253282557686986,-0.713542738156379,-5.8561312915482,0.439493346718943
0.098,0.15007555691154,0.250828587054357,-0.708326053261759,-5.87559235647859,0.439871019704029
0.099,0.130038950805985,0.248574530254746,-0.70372091698537,-5.89179409985532,0.440655560580337
0.1,0.10971474055558,0.246521342725449,-0.699893912720985,-5.90466555486907,0.441839792399067
0.101,0.0891221809382803,0.244673428922098,-0.697000320910576,-5.91416925953169,0.443414635773564
0.102,0.0682830372981847,0.243038390490998,-0.695182035322569,-5.92030110020186,0.445369333807783
0.103,0.0472214270920291,0.241626596381118,-0.694565722548876,-5.92308975864106,0.44769154415886
0.104,0.0259636793778377,0.240450590681606,-0.695261216365879,-5.92259577760343,0.450367332455417
0.105,0.00453825977477213,0.239524380918919,-0.697360135333942,-5.91891026469965,0.453381114598484
0.106,-0.0170241927027921,0.238862674458989,-0.700934719482484,-5.91215326095606,0.456715597219454
0.107,-0.0386906919118218,0.238480143244227,-0.706036897325741,-5.90247180306503,0.460351757325105
0.108,-0.0604255996557504,0.238390791297562,-0.712697608937143,-5.89003770226218,0.46426889163304
0.109,-0.082190218963354,0.238607477792642,-0.72092641736252,-5.87504505242634,0.468444759176926
0.11,-0.103942325100929,0.239141618516527,-0.730711437543773,-5.85770747509284,0.472855835831652
0.111,-0.125635675316956,0.24000305780236,-0.742019600274267,-5.83825511470905,0.477477691194591
0.112,-0.147219539229239,0.24120007837847,-0.754797250985472,-5.81693141197502,0.482285484092751
0.113,-0.16863829579248,0.242739502976777,-0.768971062499849,-5.79398970409714,0.487254553800978
0.114,-0.189831144367881,0.244626839811457,-0.784449220325908,-5.76968972559762,0.492361062552789
0.115,-0.2107319654553,0.246866432658227,-0.801122822121025,-5.74429410436999,0.497582626549992
0.116,-0.231269338682732,0.249461591733162,-0.81886742289028,-5.71806495628968,0.502898865514366
0.117,-0.251366695354937,0.25241469669608,-0.837544655818063,-5.6912606768013,0.508291808661441
0.118,-0.270942567165419,0.255727272350757,-0.857003865619257,-5.66413301415065,0.513746112747746
0.119,-0.289910896170051,0.259400043125593,-0.877083707077772,-5.63692448980248,0.519249068126126
0.12,-0.308181388601553,0.263432978505421,-0.897613684959174,-5.6098662097166,0.52479038908803
0.121,-0.32565992061529,0.26782534774253,-0.918415638541364,-5.58317608771467,0.530361805987028
0.122,-0.342249029784072,0.272575805827562,-0.939305197797549,-5.55705747716786,0.53595649806222
0.123,-0.357848541278145,0.277682532122369,-0.960093252988488,-5.5316981775435,0.54156842404488
0.124,-0.372356376947332,0.283143435396225,-0.980587482847518,-5.50726975413952,0.547191617817282
0.125,-0.385669584184734,0.288956422541733,-1.00059397938041,-5.48392709268636,0.552819514518447
