Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
0,-0.539697286001082,0.213422560525429,0.813120274606722,-0.0124945785878662,-0.0215398734691563,-0.0201844964125725,-0.993915934345122,0.0447637731912278,-0.0911687172453979,-0.0104047877353092,0.0394109864278627,-0.00865022923637476,-0.961160588771971,-0.126727129724475,0.24032489276115,-0.0244138206698823,0.00928717481751142,-0.0399993688804907,-0.990919609684452,0.0238458450825049,-0.126118859877111,-0.112498666842749,0.0143045518111292,-0.0136624274011033
0.005,-0.539475805653472,0.213698828027943,0.812239376123689,-0.0125278604367258,-0.0215813160557414,-0.020163009306768,-0.993566085377459,0.0450910632623887,-0.0921848196361465,-0.010287382799881,0.0393892558994498,-0.00884195025915497,-0.96118802650965,-0.126968357880103,0.238247983337392,-0.0245525333681978,0.00924627225833642,-0.0412081784635036,-0.990625688491278,0.0263022283392501,-0.125348714046647,-0.114425907711775,0.0140242125602199,-0.0141121073677939
0.01,-0.53854855587727,0.213942446860058,0.811257269439888,-0.0125509592717072,-0.0214703966800939,-0.0199606677465063,-0.993643691508994,0.0449880115925412,-0.0933963586611661,-0.00997587162823156,0.0390234439730032,-0.00921794423465091,-0.961400918510565,-0.129598570401798,0.235362340084551,-0.0246884124945398,0.00905672963133983,-0.0435347053063154,-0.990121021694747,0.0312789578925978,-0.126792079325278,-0.117848680797891,0.0132125545921215,-0.0150101683270489
0.015,-0.537173027635591,0.213725358286411,0.811294983403954,-0.0125223069819553,-0.0210264314866661,-0.0194642687863558,-0.99448002462551,0.0441542462239072,-0.0939120627700154,-0.00955370740243447,0.0380230826566304,-0.00958841076500219,-0.961779392999707,-0.134433136020221,0.233705069144255,-0.0245821227426788,0.00864128597459378,-0.0456539794724453,-0.989717274520959,0.036194634906336,-0.131097746712621,-0.12041746111178,0.0119396476998331,-0.0159019426531895
0.02,-0.53603332787007,0.213406765971208,0.811699836330778,-0.012527186984775,-0.0203640483960324,-0.0187401522925767,-0.995302748115517,0.0434768854314586,-0.0942537869899102,-0.00910397376812238,0.0364339759225992,-0.00996955214412761,-0.962204366066825,-0.138827490916567,0.232132475892367,-0.0243129755930837,0.00799122201957354,-0.0475160159335439,-0.989372546213227,0.0407595901950313,-0.135025893612689,-0.122165617980132,0.0102906599213818,-0.0167506947495206
0.025,-0.535182739021257,0.212978930063162,0.81250485486565,-0.0126708284080403,-0.0196131592135083,-0.0178782367842721,-0.996091447964803,0.043010644646109,-0.0943475615543636,-0.00873069988010943,0.0343371717967466,-0.0103817672087453,-0.96268118922486,-0.142524228319522,0.230731107918123,-0.0239814755637571,0.00710222092787315,-0.0490491807974676,-0.989098739453021,0.0448061377473439,-0.138573992846164,-0.123155582854945,0.00836379211218565,-0.0175160876852768
0.03,-0.534647219876454,0.212446502454547,0.813689205357548,-0.0130711767515235,-0.0189028823157231,-0.0169847425387047,-0.996818127661064,0.0427917196659457,-0.0941395861856228,-0.00855187925284434,0.031850864849184,-0.0108502235014642,-0.963204529095199,-0.145286020660185,0.229582521345207,-0.0237037623367116,0.00597533896854581,-0.0501660571940003,-0.988900442174513,0.0481909618529562,-0.141787183243293,-0.123490485672631,0.00625520944866143,-0.0181604524287179
0.035,-0.534409523897577,0.211821681161241,0.815161189956722,-0.0138375743197136,-0.0183470477174853,-0.0161705025255611,-0.997453007960708,0.0427930581789228,-0.093641094628485,-0.00867750087487972,0.0291208349170066,-0.0114011423251742,-0.963744484684564,-0.147015092065417,0.228759930348173,-0.0235915850955282,0.00461994207941665,-0.0507795089161659,-0.988773630497087,0.0508173168013338,-0.144744042338777,-0.123315280250234,0.00404514783491126,-0.0186551013138607
0.04,-0.534389881320669,0.211130926217518,0.816743251104969,-0.0150265415763421,-0.0180266803612412,-0.015527856176161,-0.997975301998959,0.042896706432066,-0.0929470713580681,-0.00916468795362088,0.0262926931891877,-0.012051430682764,-0.964243443633959,-0.147829101677273,0.228327665259961,-0.0237104276893064,0.00305973081542782,-0.0508358857534387,-0.98870740203001,0.0526528171819463,-0.147548992500907,-0.122804013433752,0.00178377383059347,-0.0189890160185391
0.045,-0.534466527839727,0.210423395730144,0.818218096099947,-0.016604575426209,-0.0179621687282934,-0.0150952637586031,-0.998376092515556,0.0429476311808505,-0.0921805077939667,-0.00998515549790801,0.0234827688444229,-0.0127998782016001,-0.964636881592576,-0.147964777326819,0.228335093977467,-0.0240488061330972,0.00133587959849528,-0.0503430254977909,-0.988690670255633,0.0537011910093145,-0.150296789039161,-0.122140623489859,-0.000518780758197877,-0.019175358545648
0.05,-0.534549987963921,0.209745840349653,0.819442025459089,-0.0184627998559804,-0.0181103760292022,-0.0148452273211103,-0.998645589072251,0.042845292576996,-0.0914263583092853,-0.0110463402941643,0.0207751179787002,-0.0136298013192921,-0.964875630860312,-0.147613730121356,0.228801823280985,-0.0245368386506946,-0.00049839410031155,-0.049358969788171,-0.988717553264825,0.0539461316764213,-0.152997552921615,-0.121507295219777,-0.00287675586774567,-0.0192412948955998
0.055,-0.534622619719888,0.209110602523732,0.82039471555567,-0.0204600383955038,-0.0184143021174607,-0.014721755635506,-0.998766362012294,0.0425639440984174,-0.0907281084325478,-0.0122296013211474,0.018237057638273,-0.0145165934304303,-0.964930289280204,-0.146879131071149,0.229712982550126,-0.0250798131539312,-0.00238496378610473,-0.047958889669525,-0.988783787036058,0.0533517124630648,-0.155555707300593,-0.121085221158019,-0.00529163474812019,-0.0192062380071944
0.06,-0.534683033751383,0.20851806868004,0.821093591201063,-0.0224457805171955,-0.0188447328185362,-0.0146792407070212,-0.998730169796714,0.0421004734643289,-0.0901087240912704,-0.0134027550629063,0.0159293859900522,-0.0154322374543564,-0.96479142320634,-0.145832015667186,0.231037071391771,-0.0255676685741765,-0.00426459015586753,-0.0462141169454716,-0.988878529655836,0.0519273583259592,-0.157846810821287,-0.121050385143969,-0.0077313402172977,-0.0190717821144847
0.065,-0.534666386466697,0.207996039592885,0.821479278186521,-0.0242584995800136,-0.0193752129287074,-0.0146682531938388,-0.99856020607893,0.0414004118271541,-0.0896005973267776,-0.0144200752566556,0.0139055020403574,-0.0163481543231665,-0.964463548873246,-0.14460590259918,0.232755492041954,-0.0258736085477362,-0.00608058651136363,-0.0441864672037212,-0.988980326316647,0.0497866122833308,-0.159821529914469,-0.12155046654408,-0.0101417318149072,-0.018831084300459
