Header,ankle_sagittal,ankle_frontal,knee_sagittal,hip_sagittal,hip_frontal
37.355,3.69694902247702,-6.06989150212862,-2.18315864627446,-2.2484152622275,-1.40314384315921
37.356,3.7169733235752,-6.05179964682647,-2.17796462866992,-2.33036968945221,-1.37002008809201
37.357,3.73868586537264,-6.03343208710684,-2.17312369443274,-2.40942214330292,-1.3375900259861
37.358,3.76211893739526,-6.01480676298878,-2.16857781141028,-2.48541610838225,-1.30602188743919
37.359,3.78729092545974,-5.99594159105522,-2.16426660693678,-2.55823153233295,-1.27546991460649
37.36,3.81420480012384,-5.97685456271891,-2.16012834360882,-2.62778775412599,-1.24607297406463
37.361,3.84284699768749,-5.95756392856492,-2.15610093413821,-2.69404590651388,-1.21795346025607
37.362,3.87318673502146,-5.9380884288627,-2.15212297571773,-2.75701068651783,-1.19121648793961
37.363,3.90517575918809,-5.9184475122824,-2.14813477787811,-2.81673137640973,-1.16594936627899
37.364,3.93874849323711,-5.89866148075537,-2.14407936010841,-2.87330200277003,-1.14222134045524
37.365,3.97382251498857,-5.87875151203823,-2.13990341034661,-2.92686055035425,-1.12008358259472
37.366,4.01029930297685,-5.85873953931473,-2.13555821786655,-2.97758719506125,-1.09956941508908
37.367,4.04806519562986,-5.8386480003754,-2.1310006125352,-3.02570157113362,-1.08069475752498
37.368,4.08699252216261,-5.81849949808236,-2.12619394360063,-3.07145913012625,-1.06345880246321
37.369,4.1269408690867,-5.7983164315437,-2.12110910823276,-3.11514668065244,-1.04784493756395
37.37,4.16775844975354,-5.77812066072615,-2.11572560145606,-3.15707722250569,-1.03382193246535
37.371,4.20928355560743,-5.75793325783582,-2.1100325259796,-3.19758421324772,-1.02134539769567
37.372,4.25134608853989,-5.7377743790213,-2.10402948930013,-3.23701543275342,-1.01035950607498
37.373,4.29376919625049,-5.71766326137557,-2.09772732552924,-3.27572663477005,-1.00079894876311
37.374,4.33637104640328,-5.69761831872975,-2.09114859782377,-3.31407518224337,-0.992591080382356
37.375,4.37896677262676,-5.67765728663262,-2.08432785343305,-3.35241384752367,-0.985658192560884
37.376,4.42137060539187,-5.6577973610215,-2.07731161614601,-3.39108492117779,-0.979919843484451
37.377,4.46339817264708,-5.63805528658822,-2.07015811474042,-3.43041472412889,-0.975295163510709
37.378,4.50486893104851,-5.6184473728159,-2.0629367629661,-3.47070857207054,-0.971705055655284
37.379,4.54560867328491,-5.59898943885157,-2.055727422939,-3.51224621070388,-0.969074216607243
37.38,4.58545204533159,-5.57969670586498,-2.04861949180464,-3.55527772869511,-0.967332921656529
37.381,4.62424499445622,-5.56058366529959,-2.04171084499489,-3.60001995607515,-0.9664185459883
37.382,4.66184705898368,-5.54166395509467,-2.03510665100212,-3.64665335850593,-0.966276825927045
37.383,4.69813341549546,-5.52295027589549,-2.0289180535951,-3.69531943723204,-0.966862883454486
37.384,4.73299662430118,-5.50445437656587,-2.02326070803085,-3.74611864371501,-0.968142041564542
37.385,4.76634805314658,-5.48618713205562,-2.0182531604137,-3.79910881865886,-0.970090451256107
37.386,4.79811899578424,-5.46815872420553,-2.01401507059455,-3.85430416311054,-0.972695536945317
37.387,4.82826151909804,-5.4503789157464,-2.01066529409398,-3.91167474391833,-0.975956249387478
37.388,4.85674906406176,-5.43285738277191,-2.00831985449716,-3.97114653409084,-0.979883101071654
37.389,4.8835768012747,-5.41560404909679,-2.00708985515996,-4.03260199422396,-0.984497954494068
37.39,4.90876171661916,-5.39862935435152,-2.00707939663784,-4.09588120869419,-0.989833538171397
37.391,4.93234238838753,-5.38194438923318,-2.0083835757497,-4.16078359356468,-0.995932675099619
37.392,4.9543784187178,-5.36556084561794,-2.01108663606701,-4.22707019096673,-1.0028472237519
37.393,4.97494949636165,-5.34949075389029,-2.01526032175459,-4.29446655600266,-1.01063675567306
37.394,4.99415408647646,-5.33374600911557,-2.02096246816726,-4.36266622462361,-1.01936702322701
37.395,5.01210776059997,-5.31833771458188,-2.02823584944938,-4.43133472929283,-1.02910829401048
37.396,5.02894119785473,-5.30327539286359,-2.03710729485517,-4.50011411588299,-1.03993363394074
37.397,5.0447979090299,-5.28856613074518,-2.04758708144082,-4.56862791511907,-1.05191720982393
37.398,5.05983175261112,-5.27421373214043,-2.05966861239711,-4.63648652515528,-1.065132665349
37.399,5.07420431598913,-5.26021794756398,-2.07332839414044,-4.70329295599142,-1.07965161228833
37.4,5.0880822233877,-5.24657382807802,-2.08852632283504,-4.76864886759764,-1.09554227094874
37.401,5.10163441210633,-5.23327122123605,-2.10520627669786,-4.83216080497575,-1.11286828174301
37.402,5.11502940092447,-5.22029439825996,-2.12329698902666,-4.89344650073683,-1.13168768857994
37.403,5.12843256605694,-5.20762178727725,-2.14271316194789,-4.95214108830748,-1.1520520715535
37.404,5.14200344256757,-5.19522579012981,-2.16335678428762,-5.00790305698269,-1.17400579164099
37.405,5.15589307832692,-5.1830726754234,-2.18511863823731,-5.06041978674745,-1.19758530782022
37.406,5.1702414761895,-5.17112256180705,-2.20788000412625,-5.10941251828118,-1.22281853604465
37.407,5.18517516464601,-5.15932952480808,-2.23151458124844,-5.15464063224542,-1.24972423718743
37.408,5.2008049410221,-5.14764186791065,-2.25589062557567,-5.19590513079291,-1.27831144132147
37.409,5.21722383953795,-5.13600259038005,-2.28087327216775,-5.23305123977421,-1.30857893066099
37.41,5.234505389209,-5.12435006690159,-2.30632698355061,-5.26597008725009,-1.34051480904436
37.411,5.25270223653813,-5.1126189346759,-2.33211805887787,-5.29459945962442,-1.3740961824803
37.412,5.27184520721385,-5.10074116342113,-2.35811714676391,-5.31892368156837,-1.40928896622528
37.413,5.29194286846639,-5.0886472618348,-2.38420171376392,-5.33897269985779,-1.44604782415818
37.414,5.31298163459398,-5.07626755321111,-2.41025842344342,-5.35482046861799,-1.48431624040727
37.415,5.33492643647265,-5.06353343946225,-2.43618538049931,-5.36658273446557,-1.52402672372915
37.416,5.35772195101739,-5.05037857328781,-2.46189419744295,-5.37441430924041,-1.56510115216422
37.417,5.38129435850846,-5.03673987626775,-2.48731185103494,-5.37850590230552,-1.60745127370953
37.418,5.40555356877544,-5.0225583740744,-2.51238230754134,-5.37908057149986,-1.65097937880793
37.419,5.43039583609418,-5.00777985886162,-2.53706790138486,-5.37638984875373,-1.69557914967367
37.42,5.45570666812332,-4.99235541855491,-2.56135044481174,-5.37070960625089,-1.74113667751436
37.421,5.48136392601487,-4.97624188383183,-2.58523202902271,-5.36233574847513,-1.78753162858505
37.422,5.50724101256394,-4.95940223881048,-2.60873545944208,-5.35157983548473,-1.83463853190656
37.423,5.53321005370868,-4.94180603097348,-2.63190425822098,-5.33876475207586,-1.8823281512012
37.424,5.55914499316892,-4.92342980751131,-2.65480216877613,-5.32422052747992,-1.93046889366282
37.425,5.58492453568017,-4.90425759909142,-2.67751211084972,-5.30828038075551,-1.97892820375066
37.426,5.6104348867374,-4.88428146171253,-2.70013456078965,-5.29127702909668,-2.02757388971375
37.427,5.63557224477449,-4.86350206957841,-2.72278536799399,-5.2735392662588,-2.07627532963961
37.428,5.66024500704967,-4.84192933347935,-2.74559305936293,-5.25538880570125,-2.12490450487922
37.429,5.68437565459524,-4.81958300939986,-2.76869572486493,-5.23713738374157,-2.17333681886727
37.43,5.70790228506655,-4.79649326320413,-2.79223761498647,-5.21908412214272,-2.22145168321769
37.431,5.73077976625,-4.77270116520931,-2.81636560758278,-5.2015131526385,-2.26913288939636
37.432,5.75298048766241,-4.74825909773756,-2.84122570823733,-5.18469150833084,-2.31626882425703
37.433,5.77449469366371,-4.72323106422178,-2.86695972978919,-5.16886728857175,-2.36275261657538
37.434,5.79533039209843,-4.69769288806871,-2.89370225812304,-5.15426810568204,-2.40848230994913
37.435,5.81551285182972,-4.67173228677582,-2.92157796689829,-5.14109982740242,-2.45336114759232
37.436,5.83508373113676,-4.64544880657616,-2.95069930922426,-5.1295456392346,-2.49729803360874
37.437,5.85409990999861,-4.61895360467899,-2.98116459664899,-5.11976545922508,-2.54020820716977
37.438,5.87263212054199,-4.59236906523047,-3.01305647166643,-5.11189573659891,-2.58201413495974
37.439,5.89076347210085,-4.56582822865745,-3.04644077943968,-5.1060496539644,-2.62264659971454
37.44,5.90858794915317,-4.53947400389656,-3.08136583800233,-5.10231773334293,-2.66204594073722
37.441,5.92620892694507,-4.51345812359972,-3.11786209223366,-5.10076881990662,-2.70016338229435
37.442,5.94373771186653,-4.48793979897577,-3.15594212459913,-5.10145138584027,-2.73696236619471
37.443,5.96129208646527,-4.4630840390569,-3.19560099524526,-5.10439506726786,-2.77241979054061
37.444,5.97899483141133,-4.43905962228024,-3.23681689527528,-5.10961232729839,-2.80652705467729
37.445,5.9969722050193,-4.41603674325347,-3.27955210908408,-5.11710012992225,-2.83929082449363
37.446,6.01535237274416,-4.39418439489472,-3.32375428124608,-5.12684151243634,-2.87073346097256
37.447,6.03426378334854,-4.3736675761383,-3.36935796512661,-5.13880695989141,-2.90089309205805
37.448,6.05383348580648,-4.35464443368847,-3.41628640302993,-5.15295551369515,-2.92982334443352
37.449,6.07418538483302,-4.33726345327379,-3.46445346799366,-5.16923558387801,-2.95759277796264
37.45,6.09543845365489,-4.32166081227178,-3.51376569376608,-5.18758547485579,-2.98428407385985
37.451,6.11770495299067,-4.30795798868897,-3.56412432642008,-5.20793367090352,-3.00999301695858
37.452,6.14108872616105,-4.29625968809743,-3.61542733915668,-5.23019895262645,-3.03482728998386
37.453,6.16568363902147,-4.28665210627655,-3.66757135959113,-5.25429042641632,-3.05890507693163
37.454,6.19157221398285,-4.27920150762162,-3.72045347166574,-5.2801075490871,-3.0823534656495
37.455,6.21882448555332,-4.2739530824155,-3.77397287488425,-5.30754022488823,-3.10530664848913
37.456,6.24749709354216,-4.27093005137624,-3.82803240606967,-5.33646904143898,-3.12790393508203
37.457,6.27763262806898,-4.27013300391032,-3.88253994525886,-5.3667656912232,-3.15028760144928
37.458,6.3092592352938,-4.27153947570398,-3.93740973393028,-5.39829359948268,-3.17260060211136
37.459,6.3423904761589,-4.27510378471027,-3.99256362867709,-5.43090875871522,-3.19498417392636
37.46,6.37702540903145,-4.28075714914395,-4.04793229487226,-5.46446076137143,-3.21757536943667
37.461,6.41314885429737,-4.28840810606048,-4.10345631544761,-5.49879402225208,-3.24050457186301
37.462,6.45073180074812,-4.29794323864187,-4.15908715815079,-5.53374918381575,-3.26389305621385
37.463,6.4897319261047,-4.30922821169326,-4.21478792150348,-5.56916469696695,-3.28785066684276
37.464,6.53009421887542,-4.32210910944942,-4.27053377448159,-5.60487856355105,-3.31247367928067
37.465,6.57175169809173,-4.33641406058687,-4.32631201971264,-5.6407302129408,-3.33784290009485
37.466,6.61462622750866,-4.35195511741764,-4.38212173826448,-5.67656246762015,-3.36402203299343
37.467,6.65862941300853,-4.36853033640291,-4.43797301001925,-5.7122235386444,-3.39105631093313
37.468,6.70366356028423,-4.38592599809552,-4.49388574607512,-5.74756898493299,-3.41897137424759
37.469,6.74962265809883,-4.40391891081733,-4.54988821217521,-5.78246357053751,-3.447772370982
37.47,6.79639334283378,-4.42227875639621,-4.60601534977177,-5.81678296149073,-3.47744326950326
37.471,6.8438557951522,-4.44077044885441,-4.6623070034143,-5.85041521791774,-3.50794640164548
37.472,6.89188452417844,-4.45915648488933,-4.71880614230586,-5.88326205365652,-3.539222286465
37.473,6.94034901244641,-4.47719927083576,-4.7755571310084,-5.91523985015399,-3.57118980563674
37.474,6.98911422407781,-4.49466341902013,-4.83260407240474,-5.94628042381675,-3.60374680374474
37.475,7.03804101292527,-4.51131801770876,-4.88998922691172,-5.9763315586892,-3.63677117304757
37.476,7.08698649882416,-4.52693888618471,-4.94775151129273,-6.00535732706789,-3.67012245882619
37.477,7.13580450037361,-4.54131082125922,-5.00592509363265,-6.03333822260813,-3.70364399094422
37.478,7.1843461159584,-4.55422982401124,-5.06453811530115,-6.0602711205765,-3.73716551135975
37.479,7.23246052754504,-4.56550527611637,-5.12361157475154,-6.08616906287485,-3.77050623025
37.48,7.27999606350213,-4.57496202473388,-5.18315840138542,-6.11106084991332,-3.80347821157956
37.481,7.32680150603252,-4.58244233580741,-5.24318273853455,-6.13499041524347,-3.83588996750919
37.482,7.37272758388606,-4.587807681994,-5.30367944877433,-6.15801596459949,-3.867550130634
37.483,7.41762856671929,-4.59094033767053,-5.36463385284521,-6.18020887219416,-3.89827107057164
37.484,7.46136387594735,-4.59174475986523,-5.42602171456775,-6.20165233390547,-3.92787232606368
37.485,7.50379964000852,-4.59014874445305,-5.48780948535896,-6.22243977625304,-3.95618374001117
37.486,7.54481013870962,-4.58610436166881,-5.5499548179414,-6.24267301756935,-3.98304821645556
37.487,7.58427909642046,-4.57958868739876,-5.61240734818838,-6.26246018347104,-4.00832406060044
37.488,7.62210080066976,-4.57060435060763,-5.67510973200416,-6.28191339954924,-4.03188690248576
37.489,7.65818104393245,-4.55917991232024,-5.73799891651116,-6.30114631540294,-4.05363122936492
37.49,7.69243790465385,-4.54537007878359,-5.80100762173965,-6.32027154120291,-4.07347155820998
37.491,7.72480238815396,-4.52925573054162,-5.86406600559613,-6.33939809080999,-4.09134327515096
37.492,7.75521893894147,-4.51094372403834,-5.92710347933108,-6.35862892487052,-4.1072031635339
37.493,7.78364582387789,-4.49056640130285,-5.9900506389543,-6.37805867717551,-4.12102964268927
37.494,7.8100553807439,-4.46828073328993,-6.05284128467178,-6.39777162860448,-4.13282274259183
37.495,7.8344341315506,-4.44426702833391,-6.11541451074913,-6.41783996489704,-4.14260383777485
37.496,7.85678276921996,-4.41872716107333,-6.17771685518614,-6.43832232088015,-4.15041515315229
37.497,7.87711602999439,-4.39188231539651,-6.23970449953576,-6.45926258441836,-4.15631903798349
37.498,7.89546245488035,-4.36397027912768,-6.30134550228131,-6.48068892043356,-4.16039699142996
37.499,7.91186402618597,-4.33524236858801,-6.36262203221678,-6.50261298483042,-4.16274842403886
37.5,7.92637565418725,-4.30596008793561,-6.42353254208219,-6.52502932547344,-4.16348915612085
37.501,7.93906449501417,-4.27639163606514,-6.48409379081157,-6.54791500075715,-4.16274967958295
37.502,7.95000910078734,-4.24680836635787,-6.54434259117216,-6.5712294717465,-4.16067323574695
37.503,7.95929842244525,-4.2174812895803,-6.60433713870578,-6.59491483014583,-4.15741377974267
37.504,7.96703069240214,-4.18867769275039,-6.66415777808865,-6.6188964099632,-4.15313390315759
37.505,7.97331220796136,-4.16065792746933,-6.72390708704013,-6.64308380462289,-4.14800276781066
37.506,7.97825602603326,-4.13367240060988,-6.78370920203162,-6.66737228436724,-4.14219407518446
37.507,7.98198057366909,-4.10795878238542,-6.84370836940916,-6.69164458603884,-4.13588407414593
37.508,7.98460817968339,-4.0837394356401,-6.90406677228546,-6.71577302801386,-4.12924960141429
37.509,7.98626353757567,-4.0612190646696,-6.96496174402363,-6.73962188587803,-4.12246615230676
37.51,7.98707211572983,-4.04058257935769,-7.02658251913027,-6.76304995008154,-4.11570598981745
37.511,7.98715853532795,-4.02199317120991,-7.08912668485615,-6.78591317662806,-4.10913631543356
37.512,7.98664493894505,-4.00559060235732,-7.15279648519127,-6.80806733857557,-4.10291754193511
37.513,7.98564937628187,-3.99148971572943,-7.21779510497367,-6.82937059556051,-4.09720172393852
37.514,7.98428424358279,-3.97977918437394,-7.28432303922157,-6.84968592289604,-4.09213121297799
37.515,7.98265483203802,-3.97052052881843,-7.35257464009058,-6.86888337046704,-4.08783760489957
37.516,7.98085806251771,-3.96374743850674,-7.42273492954407,-6.88684213814564,-4.08444103522659
37.517,7.97898149943216,-3.95946543344756,-7.49497675906963,-6.9034524530535,-4.08204985540725
37.518,7.97710273509312,-3.95765189518614,-7.56945837784736,-6.91861722246395,-4.08076069129438
37.519,7.97528921110426,-3.95825648200191,-7.6463214380262,-6.93225342606664,-4.0806588461663
37.52,7.97359849771153,-3.96120192246044,-7.72568943182498,-6.94429321097259,-4.0818189732642
37.521,7.9720789989117,-3.96638515738886,-7.80766653157311,-6.95468466272039,-4.08430592162898
37.522,7.97077100723628,-3.97367878001325,-7.89233679197149,-6.96339223833986,-4.08817566142113
37.523,7.96970800789724,-3.9829327182181,-7.97976366744939,-6.97039685671679,-4.09347621739164
37.524,7.96891812723733,-3.99397611908849,-8.06998979151601,-6.97569564724257,-4.10024857247052
37.525,7.96842562889151,-4.00661942782884,-8.16303695953277,-6.97930136282369,-4.10852753727518
37.526,7.96825237644496,-4.02065668356497,-8.25890625466068,-6.98124147085718,-4.1183426067941
