Header,foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,thigh_Accel_X,thigh_Accel_Y,thigh_Accel_Z,thigh_Gyro_X,thigh_Gyro_Y,thigh_Gyro_Z,trunk_Accel_X,trunk_Accel_Y,trunk_Accel_Z,trunk_Gyro_X,trunk_Gyro_Y,trunk_Gyro_Z
58.965,-0.48485565473489,0.379889010086164,1.06350612755952,1.73324058038371,-5.75796072196148,5.45988451609612,-0.625509435028514,-0.644549192193916,-0.0829697510787946,-0.467578855405801,-4.48654909147194,2.61779621960275,-1.37410527665651,-0.779487228237293,-0.204858786064237,-0.110316568035488,0.86651614980138,3.33046981150014,-0.634136583035205,-0.138945908429994,0.23019682852827,1.63525995560356,-0.0695491702384844,0.213468060115127
58.97,-0.552215723035345,0.146132689186427,1.12533115119229,1.24344654938183,-5.79603812274782,5.75140671509268,-0.647127266389153,-0.531655098072123,0.177244734506659,-0.202924090090034,-4.70105443279046,2.74573798531608,-1.02621985969996,-0.728931414659107,-0.0931442456186231,0.216262523984428,0.935521525143744,3.08643024131593,-0.568217243391835,-0.0413748074231796,0.143740457734225,1.45057269581288,0.401447708990973,0.0711156265011673
58.975,-0.553836104471846,-0.0564729805729293,1.19342742819199,1.0908707869051,-5.81833349755902,5.8579495848,-0.816319807918938,-0.538714149517655,0.023694423367521,-0.828768856063981,-4.89487856131644,2.75344615817856,-1.00837958625729,-0.794210762362145,-0.219182898130439,0.537559780148695,0.853112417148862,2.8421908508024,-0.525676697202559,0.0336193581710979,0.12286511188759,1.3121586043961,0.493650161468098,0.00134418682972447
58.98,-0.608024463043547,-0.209488664735218,1.25667820988427,0.938126966195686,-5.84232953230188,5.93468917883428,-0.810238603779131,-0.659072692245498,0.0679243165611889,-0.727919105652967,-5.15783538667813,2.89591212775186,-0.895110541111352,-0.768394852108355,-0.336475150394714,0.350895461044959,0.987932029051527,2.88048074609816,-0.499666675315685,0.08586429228249,0.114609902061174,1.21731379005912,0.520444339569961,-0.0340900720967882
58.985,-0.727536029366943,-0.300757113117435,1.35423769986566,0.833850901989842,-5.85936061642961,5.93628602833279,-0.849466591922315,-0.661471341350815,0.0482980581701121,-0.646070979080928,-5.35380809407528,2.98305210815805,-0.64236062540804,-0.744428227289603,-0.356325392229578,0.358334286976611,1.05958983402772,2.88655442794619,-0.478304784635054,0.126912278071145,0.106537359077447,1.21914470862574,0.511247335170863,-0.0540699704274331
58.99,-0.883690004859492,-0.347086443306103,1.43595884843011,0.763262694762424,-5.9138654992038,5.88037636778723,-0.881223623768773,-0.662045568194623,-0.00304370726359319,-0.960025314872814,-5.63680192763394,3.0199867973495,-0.558104360190565,-0.750836493742406,-0.402513810638106,0.415539991358112,1.01457759228849,2.67549051712659,-0.46650409033109,0.141028400145695,0.0962346766759645,1.26019980181077,0.452158584355297,-0.0588474024211395
58.995,-1.00426025019542,-0.430653103931984,1.530436847252,0.526767146208345,-6.01405901983487,5.73194446459454,-0.888910100875269,-0.729147436702369,-0.082790166367886,-1.20634392830736,-5.88326761131332,3.00079105151687,-0.442962491239277,-0.746518051569143,-0.442037857289654,0.271554165385711,1.04480584900613,2.59873551359995,-0.451541760687308,0.152775771890554,0.0893188886267901,1.28551483154297,0.372718108366573,-0.0612972415983677
59,-1.08074043267499,-0.593131899977005,1.61363363695214,0.26827731898093,-6.20554910695516,5.51978827871598,-0.908522832155439,-0.739537466743796,-0.0571897883664059,-1.40098883902439,-6.06152322638655,2.87559625125886,-0.297823282136173,-0.69306273781226,-0.453853132395779,0.126832308263948,1.02176306134732,2.50625906225308,-0.432643959069786,0.151028689938245,0.0772831892942351,1.22392827426562,0.304497048644148,-0.0416403583828931
59.005,-1.16990330784577,-0.768898407058518,1.6789176326286,0.232783894074683,-6.44607633602668,5.20575856109219,-0.946577100069729,-0.795967924907454,-0.111318613194125,-1.61912375544717,-6.25898509278774,2.80376428740328,-0.197440335330554,-0.6610734445412,-0.420986257519741,-0.0272751345665081,0.911049508940452,2.56840727377373,-0.384211680574023,0.142851744299051,0.0775542005907167,1.16365749992804,0.285260447813825,-0.0382009682861466
59.01,-1.21284142811628,-0.857599310961918,1.70142071931379,0.222233178317216,-6.6733944460745,4.86239266354256,-0.936152292123977,-0.845443167548667,-0.135127299241469,-1.54669564188405,-6.35007195100515,2.76213441391602,-0.107333321526785,-0.603744266431731,-0.37946033295145,-0.25674430013451,0.803634873621081,2.3168047112023,-0.347657933246706,0.130289489237219,0.0715654233156488,1.1062248562679,0.254629941201305,-0.0591129145244359
59.015,-1.24427154699268,-0.945975456517534,1.72581033725652,0.197394989370197,-6.86173790563287,4.48192563583071,-0.948435483423623,-0.905796359679442,-0.146030852224096,-1.26164364337152,-6.45825451767127,2.7250874331604,-0.0347063962446533,-0.532634104946484,-0.3237198026038,-0.485853366609378,0.717859339438361,2.26661544695704,-0.306161497327174,0.134405819673175,0.0534625891528519,1.01876181921363,0.202376993713339,-0.0929945985125411
59.02,-1.27366425792156,-0.989226201076046,1.73949739110352,0.225096290773217,-7.03779512258019,4.04548395098011,-0.990891489137538,-0.907828437284829,-0.176005961812362,-0.978964454767153,-6.567742937646,2.63386572088332,0.0102020009586625,-0.478737600199705,-0.253076957984665,-0.621955115650643,0.606448018398873,2.21845377968024,-0.288444586155433,0.124238446832311,0.0379117342270563,0.908900774510894,0.146414478248648,-0.0867167389978143
59.025,-1.29840397604735,-0.962691740286227,1.76498564259797,0.328861067440605,-7.21241796038077,3.52927010238785,-1.01999802573301,-0.931110395066747,-0.225606284327868,-0.733989977594302,-6.69497249166244,2.55895412825977,0.0524902485745879,-0.435962973693102,-0.17458671189794,-0.802229411687806,0.526542901259817,2.18800275860097,-0.270130901968578,0.122397304735505,0.0256148470637584,0.82951025092631,0.107449465511087,-0.0773275622805453
