Header,HeelStrike,ToeOff
5.22,36.9747899159664,80.7560137457045
5.225,37.2549019607843,81.0996563573883
5.23,37.5350140056022,81.4432989690722
5.235,37.8151260504202,81.786941580756
5.24,38.0952380952381,82.1305841924399
5.245,38.375350140056,82.4742268041237
5.25,38.6554621848739,82.8178694158076
5.255,38.9355742296919,83.1615120274914
5.26,39.2156862745098,83.5051546391753
5.265,39.4957983193277,83.8487972508591
5.27,39.7759103641457,84.192439862543
5.275,40.0560224089636,84.5360824742268
5.28,40.3361344537815,84.8797250859106
5.285,40.6162464985994,85.2233676975945
5.29,40.8963585434174,85.5670103092783
5.295,41.1764705882353,85.9106529209622
5.3,41.4565826330532,86.2542955326461
5.305,41.7366946778711,86.5979381443299
5.31,42.0168067226891,86.9415807560137
5.315,42.296918767507,87.2852233676976
5.32,42.5770308123249,87.6288659793814
5.325,42.8571428571429,87.9725085910653
5.33,43.1372549019608,88.3161512027491
5.335,43.4173669467787,88.659793814433
5.34,43.6974789915966,89.0034364261168
5.345,43.9775910364146,89.3470790378007
5.35,44.2577030812325,89.6907216494845
5.355,44.5378151260504,90.0343642611684
5.36,44.8179271708683,90.3780068728522
5.365,45.0980392156863,90.7216494845361
5.37,45.3781512605042,91.0652920962199
5.375,45.6582633053221,91.4089347079038
5.38,45.9383753501401,91.7525773195876
5.385,46.218487394958,92.0962199312715
5.39,46.4985994397759,92.4398625429553
5.395,46.7787114845938,92.7835051546392
5.4,47.0588235294118,93.127147766323
5.405,47.3389355742297,93.4707903780069
5.41,47.6190476190476,93.8144329896907
5.415,47.8991596638655,94.1580756013746
5.42,48.1792717086835,94.5017182130584
5.425,48.4593837535014,94.8453608247423
5.43,48.7394957983193,95.1890034364261
5.435,49.0196078431373,95.53264604811
5.44,49.2997198879552,95.8762886597938
5.445,49.5798319327731,96.2199312714777
5.45,49.859943977591,96.5635738831615
5.455,50.140056022409,96.9072164948454
5.46,50.4201680672269,97.2508591065292
5.465,50.7002801120448,97.5945017182131
5.47,50.9803921568627,97.9381443298969
5.475,51.2605042016807,98.2817869415808
5.48,51.5406162464986,98.6254295532646
5.485,51.8207282913165,98.9690721649485
5.49,52.1008403361345,99.3127147766323
5.495,52.3809523809524,99.6563573883162
5.5,52.6610644257703,100
5.505,52.9411764705882,0
5.51,53.2212885154062,0.0887311446317657
5.515,53.5014005602241,0.177462289263531
5.52,53.781512605042,0.266193433895297
5.525,54.0616246498599,0.354924578527063
5.53,54.3417366946779,0.443655723158829
5.535,54.6218487394958,0.532386867790595
5.54,54.9019607843137,0.62111801242236
5.545,55.1820728291317,0.709849157054126
5.55,55.4621848739496,0.798580301685892
5.555,55.7422969187675,0.887311446317657
5.56,56.0224089635854,0.976042590949423
5.565,56.3025210084034,1.06477373558119
5.57,56.5826330532213,1.15350488021295
5.575,56.8627450980392,1.24223602484472
5.58,57.1428571428571,1.33096716947649
5.585,57.4229691876751,1.41969831410825
5.59,57.703081232493,1.50842945874002
5.595,57.9831932773109,1.59716060337178
5.6,58.2633053221289,1.68589174800355
5.605,58.5434173669468,1.77462289263531
5.61,58.8235294117647,1.86335403726708
5.615,59.1036414565826,1.95208518189885
5.62,59.3837535014006,2.04081632653061
5.625,59.6638655462185,2.12954747116238
5.63,59.9439775910364,2.21827861579414
5.635,60.2240896358543,2.30700976042591
5.64,60.5042016806723,2.39574090505768
5.645,60.7843137254902,2.48447204968944
5.65,61.0644257703081,2.57320319432121
5.655,61.3445378151261,2.66193433895297
5.66,61.624649859944,2.75066548358474
5.665,61.9047619047619,2.8393966282165
5.67,62.1848739495798,2.92812777284827
5.675,62.4649859943978,3.01685891748004
5.68,62.7450980392157,3.1055900621118
5.685,63.0252100840336,3.19432120674357
5.69,63.3053221288515,3.28305235137533
5.695,63.5854341736695,3.3717834960071
5.7,63.8655462184874,3.46051464063886
5.705,64.1456582633053,3.54924578527063
5.71,64.4257703081232,3.6379769299024
5.715,64.7058823529412,3.72670807453416
5.72,64.9859943977591,3.81543921916593
5.725,65.266106442577,3.90417036379769
5.73,65.546218487395,3.99290150842946
5.735,65.8263305322129,4.08163265306122
5.74,66.1064425770308,4.17036379769299
5.745,66.3865546218487,4.25909494232476
5.75,66.6666666666667,4.34782608695652
5.755,66.9467787114846,4.43655723158829
5.76,67.2268907563025,4.52528837622005
5.765,67.5070028011204,4.61401952085182
5.77,67.7871148459384,4.70275066548358
5.775,68.0672268907563,4.79148181011535
5.78,68.3473389355742,4.88021295474712
5.785,68.6274509803922,4.96894409937888
5.79,68.9075630252101,5.05767524401065
5.795,69.187675070028,5.14640638864241
5.8,69.4677871148459,5.23513753327418
5.805,69.7478991596639,5.32386867790594
5.81,70.0280112044818,5.41259982253771
5.815,70.3081232492997,5.50133096716948
5.82,70.5882352941177,5.59006211180124
5.825,70.8683473389356,5.67879325643301
5.83,71.1484593837535,5.76752440106477
5.835,71.4285714285714,5.85625554569654
5.84,71.7086834733894,5.9449866903283
5.845,71.9887955182073,6.03371783496007
5.85,72.2689075630252,6.12244897959184
5.855,72.5490196078431,6.2111801242236
5.86,72.8291316526611,6.29991126885537
5.865,73.109243697479,6.38864241348713
5.87,73.3893557422969,6.4773735581189
5.875,73.6694677871148,6.56610470275067
5.88,73.9495798319328,6.65483584738243
5.885,74.2296918767507,6.7435669920142
5.89,74.5098039215686,6.83229813664596
5.895,74.7899159663866,6.92102928127773
5.9,75.0700280112045,7.00976042590949
5.905,75.3501400560224,7.09849157054126
5.91,75.6302521008403,7.18722271517303
5.915,75.9103641456583,7.27595385980479
