Header,HeelStrike,ToeOff
23.91,85.5072463768116,12.2568093385214
23.915,85.9903381642512,12.4513618677043
23.92,86.4734299516908,12.6459143968872
23.925,86.9565217391304,12.84046692607
23.93,87.43961352657,13.0350194552529
23.935,87.9227053140097,13.2295719844358
23.94,88.4057971014493,13.4241245136187
23.945,88.8888888888889,13.6186770428016
23.95,89.3719806763285,13.8132295719844
23.955,89.8550724637681,14.0077821011673
23.96,90.3381642512077,14.2023346303502
23.965,90.8212560386473,14.3968871595331
23.97,91.304347826087,14.591439688716
23.975,91.7874396135266,14.7859922178988
23.98,92.2705314009662,14.9805447470817
23.985,92.7536231884058,15.1750972762646
23.99,93.2367149758454,15.3696498054475
23.995,93.719806763285,15.5642023346303
24,94.2028985507246,15.7587548638132
24.005,94.6859903381642,15.9533073929961
24.01,95.1690821256039,16.147859922179
24.015,95.6521739130435,16.3424124513619
24.02,96.1352657004831,16.5369649805447
24.025,96.6183574879227,16.7315175097276
24.03,97.1014492753623,16.9260700389105
24.035,97.5845410628019,17.1206225680934
24.04,98.0676328502416,17.3151750972763
24.045,98.5507246376812,17.5097276264591
24.05,99.0338164251208,17.704280155642
24.055,99.5169082125604,17.8988326848249
24.06,100,18.0933852140078
24.065,0,18.2879377431907
24.07,0.199600798403194,18.4824902723735
24.075,0.399201596806387,18.6770428015564
24.08,0.598802395209581,18.8715953307393
24.085,0.798403193612774,19.0661478599222
24.09,0.998003992015968,19.2607003891051
24.095,1.19760479041916,19.4552529182879
24.1,1.39720558882236,19.6498054474708
24.105,1.59680638722555,19.8443579766537
24.11,1.79640718562874,20.0389105058366
24.115,1.99600798403194,20.2334630350195
24.12,2.19560878243513,20.4280155642023
24.125,2.39520958083832,20.6225680933852
24.13,2.59481037924152,20.8171206225681
24.135,2.79441117764471,21.011673151751
24.14,2.9940119760479,21.2062256809339
24.145,3.1936127744511,21.4007782101167
24.15,3.39321357285429,21.5953307392996
24.155,3.59281437125748,21.7898832684825
24.16,3.79241516966068,21.9844357976654
24.165,3.99201596806387,22.1789883268482
24.17,4.19161676646707,22.3735408560311
24.175,4.39121756487026,22.568093385214
24.18,4.59081836327345,22.7626459143969
24.185,4.79041916167665,22.9571984435798
24.19,4.99001996007984,23.1517509727626
24.195,5.18962075848303,23.3463035019455
24.2,5.38922155688623,23.5408560311284
24.205,5.58882235528942,23.7354085603113
24.21,5.78842315369261,23.9299610894942
24.215,5.98802395209581,24.124513618677
24.22,6.187624750499,24.3190661478599
24.225,6.3872255489022,24.5136186770428
24.23,6.58682634730539,24.7081712062257
24.235,6.78642714570858,24.9027237354086
24.24,6.98602794411178,25.0972762645914
24.245,7.18562874251497,25.2918287937743
24.25,7.38522954091816,25.4863813229572
24.255,7.58483033932136,25.6809338521401
24.26,7.78443113772455,25.875486381323
24.265,7.98403193612774,26.0700389105058
24.27,8.18363273453094,26.2645914396887
24.275,8.38323353293413,26.4591439688716
24.28,8.58283433133733,26.6536964980545
24.285,8.78243512974052,26.8482490272374
24.29,8.98203592814371,27.0428015564202
24.295,9.18163672654691,27.2373540856031
24.3,9.3812375249501,27.431906614786
24.305,9.58083832335329,27.6264591439689
24.31,9.78043912175649,27.8210116731518
24.315,9.98003992015968,28.0155642023346
24.32,10.1796407185629,28.2101167315175
24.325,10.3792415169661,28.4046692607004
24.33,10.5788423153693,28.5992217898833
24.335,10.7784431137725,28.7937743190661
24.34,10.9780439121756,28.988326848249
24.345,11.1776447105788,29.1828793774319
24.35,11.377245508982,29.3774319066148
24.355,11.5768463073852,29.5719844357977
24.36,11.7764471057884,29.7665369649805
24.365,11.9760479041916,29.9610894941634
24.37,12.1756487025948,30.1556420233463
24.375,12.375249500998,30.3501945525292
24.38,12.5748502994012,30.5447470817121
24.385,12.7744510978044,30.7392996108949
24.39,12.9740518962076,30.9338521400778
24.395,13.1736526946108,31.1284046692607
24.4,13.373253493014,31.3229571984436
24.405,13.5728542914172,31.5175097276265
24.41,13.7724550898204,31.7120622568093
24.415,13.9720558882236,31.9066147859922
24.42,14.1716566866267,32.1011673151751
24.425,14.3712574850299,32.295719844358
24.43,14.5708582834331,32.4902723735409
24.435,14.7704590818363,32.6848249027237
24.44,14.9700598802395,32.8793774319066
24.445,15.1696606786427,33.0739299610895
24.45,15.3692614770459,33.2684824902724
24.455,15.5688622754491,33.4630350194553
24.46,15.7684630738523,33.6575875486381
24.465,15.9680638722555,33.852140077821
24.47,16.1676646706587,34.0466926070039
24.475,16.3672654690619,34.2412451361868
24.48,16.5668662674651,34.4357976653696
24.485,16.7664670658683,34.6303501945525
24.49,16.9660678642715,34.8249027237354
24.495,17.1656686626747,35.0194552529183
24.5,17.3652694610778,35.2140077821012
24.505,17.564870259481,35.408560311284
24.51,17.7644710578842,35.6031128404669
24.515,17.9640718562874,35.7976653696498
24.52,18.1636726546906,35.9922178988327
24.525,18.3632734530938,36.1867704280156
24.53,18.562874251497,36.3813229571984
24.535,18.7624750499002,36.5758754863813
24.54,18.9620758483034,36.7704280155642
24.545,19.1616766467066,36.9649805447471
24.55,19.3612774451098,37.15953307393
24.555,19.560878243513,37.3540856031128
24.56,19.7604790419162,37.5486381322957
24.565,19.9600798403194,37.7431906614786
24.57,20.1596806387226,37.9377431906615
24.575,20.3592814371257,38.1322957198444
24.58,20.5588822355289,38.3268482490272
24.585,20.7584830339321,38.5214007782101
24.59,20.9580838323353,38.715953307393
24.595,21.1576846307385,38.9105058365759
24.6,21.3572854291417,39.1050583657588
24.605,21.5568862275449,39.2996108949416
24.61,21.7564870259481,39.4941634241245
